"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
6189020000,NA,1,"Xanthida (mud crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6189020000,"Xanthida (mud crab)","Mud_crab","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6189060000,NA,1,"Pinnotheridae (pea crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6189060000,"Pinnotheridae (pea crab)","Pea_crab","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6189060400,NA,1,"Pinnixa sp. (pea crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6189060400,"Pinnixa sp. (pea crab)","Pea_crab","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6.2e+09,NA,1,"Insecta (insect)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. CRAB",NA,"MISC. CRAB",6.2e+09,"Insecta (insect)","Insect","Misc Invert","Benthos","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6505080000,NA,1,"Chironomidae (midge)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. CRAB",NA,"MISC. CRAB",6505080000,"Chironomidae (midge)","Insect","Misc Invert","Benthos","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7.2e+09,NA,1,"Sipuncula (marine worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7.2e+09,"Sipuncula (marine worm)","Sipuncula","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7200020102,94001,1,"Golfingia margaritacea (sipunculid)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7200020102,"Golfingia margaritacea (sipunculid)","Sipuncula","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7200040100,NA,1,"Phascolosoma sp. (marine worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7200040100,"Phascolosoma sp. (marine worm)","Peanut_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7.3e+09,94500,1,"Echiura (marine worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7.3e+09,"Echiura (marine worm)","Echiura_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7.301e+09,NA,1,"Echiuroidea (marine worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7.301e+09,"Echiuroidea (marine worm)","Echiura_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7301020000,NA,1,"Echiuridae (marine worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7301020000,"Echiuridae (marine worm)","Echiura_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7301020100,NA,1,"Arhynchite sp.",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7301020100,"Arhynchite sp.","Echiura_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7301020200,NA,1,"Echiurus sp. (marine worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7301020200,"Echiurus sp. (marine worm)","Echiura_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7301020201,NA,1,"Echiurus echiurus (marine worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7301020201,"Echiurus echiurus (marine worm)","Echiura_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7.4e+09,93100,1,"Priapulida (worm)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7.4e+09,"Priapulida (worm)","Priapulida_worm","Misc Worm","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7.8e+09,NA,1,"Ectoprocta (bryozoan)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7.8e+09,"Ectoprocta (bryozoan)","Bryozoan","Misc Invert","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
7.814e+09,NA,1,"Cheilostomata (bryozoan)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",7.814e+09,"Cheilostomata (bryozoan)","Bryozoan","Misc Invert","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
8e+09,97000,1,"Brachiopoda (brachiopod)",0,NA,"MISC. PREY","Misc. Worm. Etc.","Misc. Worm. Etc.",NA,"INFAUNA",NA,"INFAUNA",8e+09,"Brachiopoda (brachiopod)","Brachiopoda","Misc Invert","Benthos","Misc. Worm. Etc.","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
8.1e+09,NA,1,"Echinodermata (sea star, cucumber, urchin)",0,NA,"MISC. PREY","Gen. Echinoderm","Gen. Echinoderm",NA,"INFAUNA",NA,"INFAUNA",8.1e+09,"Echinodermata (sea star, cucumber, urchin)","General_echinoderm","Misc Echinoderm","Benthos","Gen. Echinoderm","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.104e+09,80000,1,"Asteroidea (starfish)",0,NA,"MISC. PREY","Sea Star","Sea Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8.104e+09,"Asteroidea (starfish)","Sea_star","Misc Echinoderm","Benthos","Sea Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8107020101,81780,1,"Ctenodiscus crispatus (mud sea star)",0,NA,"MISC. PREY","Sea Star","Sea Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8107020101,"Ctenodiscus crispatus (mud sea star)","Sea_star","Misc Echinoderm","Benthos","Sea Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8117030000,80159,1,"Asteriidae (starfish)",0,NA,"MISC. PREY","Sea Star","Sea Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8117030000,"Asteriidae (starfish)","Sea_star","Misc Echinoderm","Benthos","Sea Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.12e+09,NA,1,"Ophiuroidea (basket  brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8.12e+09,"Ophiuroidea (basket  brittle star)","Basket_star","Misc Echinoderm","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.125e+09,NA,1,"Euryalina (basket star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8.125e+09,"Euryalina (basket star)","Basket_star","Misc Echinoderm","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8125030202,83020,1,"Gorgoncephalus eucnemis",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8125030202,"Gorgoncephalus eucnemis","Basket_star","Misc Echinoderm","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.126e+09,NA,1,"Ophiurida (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8.126e+09,"Ophiurida (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.127e+09,NA,1,"Chilophiurina (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8.127e+09,"Chilophiurina (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8127010000,83010,1,"Ophiuridae (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8127010000,"Ophiuridae (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8127010102,NA,1,"Amphiophiura megapoma (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8127010102,"Amphiophiura megapoma (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8127010600,83310,1,"Ophiura sp. (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8127010600,"Ophiura sp. (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8127010606,NA,1,"Ophiura leptoctenia (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8127010606,"Ophiura leptoctenia (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8127010608,83313,1,"Ophiura maculata (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8127010608,"Ophiura maculata (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8127010610,83320,1,"Ophiura sarsi (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8127010610,"Ophiura sarsi (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8127030000,NA,1,"Ophiocomidae (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8127030000,"Ophiocomidae (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8128010111,NA,1,"Ophiopthalmus normani (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8128010111,"Ophiopthalmus normani (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8129020101,83400,1,"Ophiopholis aculeata (ubiquitous brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8129020101,"Ophiopholis aculeata (ubiquitous brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8129030000,83660,1,"Amphiuridae (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8129030000,"Amphiuridae (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8129030101,NA,1,"Amphiodia euryaspis (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8129030101,"Amphiodia euryaspis (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8129030200,NA,1,"Amphipholis sp. (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8129030200,"Amphipholis sp. (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8129030201,NA,1,"Amphipholis pugetana (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8129030201,"Amphipholis pugetana (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8129030202,NA,1,"Amphipholis squamata (brittle star)",0,NA,"MISC. PREY","Brittle Star","Brittle Star",NA,"EPIFAUNA",NA,"EPIFAUNA",8129030202,"Amphipholis squamata (brittle star)","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.135e+09,NA,1,"Echinozoa",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8.135e+09,"Echinozoa","General_echinoderm","Misc Echinoderm","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.136e+09,NA,1,"Echinoidea (sea urchin and sand dollar)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8.136e+09,"Echinoidea (sea urchin and sand dollar)","General_echinoderm","Misc Echinoderm","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.144e+09,82500,1,"Echinacea  (sea urchin)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8.144e+09,"Echinacea  (sea urchin)","Sea_Urchin","Sea Urchin","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8149030200,NA,1,"Strongylocentrotus sp. (sea urchin)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8149030200,"Strongylocentrotus sp. (sea urchin)","Sea_Urchin","Sea Urchin","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.152e+09,NA,1,"Clypeasteroida (sand dollar)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8.152e+09,"Clypeasteroida (sand dollar)","Sand_Dollar","Sand Dollar","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.153e+09,NA,1,"Clypeasterina (sand dollar)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8.153e+09,"Clypeasterina (sand dollar)","Sand_Dollar","Sand Dollar","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8153010000,NA,1,"Clypeasteridae (sand dollar)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8153010000,"Clypeasteridae (sand dollar)","Sand_Dollar","Sand Dollar","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8153060000,NA,1,"Sand dollar",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8153060000,"Sand dollar","Sand_Dollar","Sand Dollar","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.17e+09,85000,1,"Holothuroidea (sea cucumber)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8.17e+09,"Holothuroidea (sea cucumber)","Sea_Cucumber","Sea Cucumber","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8172030200,85210,1,"Psolus sp. (sea cucmber)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8172030200,"Psolus sp. (sea cucmber)","Sea_Cucumber","Sea Cucumber","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8172060000,NA,1,"Cucumariidae (sea cucumber)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8172060000,"Cucumariidae (sea cucumber)","Sea_Cucumber","Sea Cucumber","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8172060300,85170,1,"Pentamera sp.",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8172060300,"Pentamera sp.","Sea_Cucumber","Sea Cucumber","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8.185e+09,NA,1,"Crinozoa",0,NA,"MISC. PREY","Chaeteg etc.","Chaeteg etc.",NA,"EPIFAUNA",NA,"Chaeteg",8.185e+09,"Crinozoa","Crinoidea","Misc Invert","Misc Invert","Chaeteg etc.","Oth.nonfish","Pred.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
8.2e+09,NA,1,"Hemichordata (acorn worm)",0,NA,"MISC. PREY","Chaeteg etc.","Chaeteg etc.",NA,"EPIFAUNA",NA,"Chaeteg",8.2e+09,"Hemichordata (acorn worm)","Acorn_worm","Misc Worm","Misc Worm","Chaeteg etc.","Oth.nonfish","Pred.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
8.201e+09,NA,1,"Enteropneusta (acorn worm)",0,NA,"MISC. PREY","Chaeteg etc.","Chaeteg etc.",NA,"EPIFAUNA",NA,"Chaeteg",8.201e+09,"Enteropneusta (acorn worm)","Acorn_worm","Misc Worm","Misc Worm","Chaeteg etc.","Oth.nonfish","Pred.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
8.3e+09,93156,1,"Chaetognatha (arrow worm)",0,NA,"MISC. PREY","Chaeteg etc.","Chaeteg etc.",NA,"EPIFAUNA",NA,"Chaeteg",8.3e+09,"Chaetognatha (arrow worm)","Chaetognatha","Chaetognatha","Chaetognatha","Chaeteg etc.","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_carnivores","zoop_other","zoop_other"
8300000300,NA,1,"Sagitta sp. (arrow worm)",0,NA,"MISC. PREY","Chaeteg etc.","Chaeteg etc.",NA,"EPIFAUNA",NA,"Chaeteg",8300000300,"Sagitta sp. (arrow worm)","Chaetognatha","Chaetognatha","Chaetognatha","Chaeteg etc.","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_carnivores","zoop_other","zoop_other"
8.4e+09,NA,1,"Urochordata (tunicate)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA",8.4e+09,"Urochordata (tunicate)","Tunicate","Tunicate","Tunicate","Benth. Urochordata","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
8.401e+09,98000,1,"Ascidiacea (sea squirt)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA",8.401e+09,"Ascidiacea (sea squirt)","Tunicate","Tunicate","Tunicate","Benth. Urochordata","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
8404050100,NA,1,"Ascidia sp. (tunicate)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA",8404050100,"Ascidia sp. (tunicate)","Tunicate","Tunicate","Tunicate","Benth. Urochordata","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
8406010503,NA,1,"Styela rustica (sea potato)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA",8406010503,"Styela rustica (sea potato)","Tunicate","Tunicate","Tunicate","Benth. Urochordata","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
8406020200,98100,1,"Boltenia sp. (sea onion)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA",8406020200,"Boltenia sp. (sea onion)","Tunicate","Tunicate","Tunicate","Benth. Urochordata","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
8406020202,98102,1,"Boltenia echinata (sea onion)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA",8406020202,"Boltenia echinata (sea onion)","Tunicate","Tunicate","Tunicate","Benth. Urochordata","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
8.407e+09,NA,1,"Thaliacea (pelagic salp)",0,NA,"MISC. PREY","Pel. Gel. Filter Feeder","Pel. Gel. Filter Feeder",NA,"GELATINOUS",NA,"GELATINOUS",8.407e+09,"Thaliacea (pelagic salp)","Tunicate","Tunicate","Tunicate","Pel. Gel. Filter Feeder","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
8408010100,98083,1,"Pyrosoma sp. (colonial pelagic salp)",0,NA,"MISC. PREY","Pel. Gel. Filter Feeder","Pel. Gel. Filter Feeder",NA,"GELATINOUS",NA,"GELATINOUS",8408010100,"Pyrosoma sp. (colonial pelagic salp)","Tunicate","Tunicate","Tunicate","Pel. Gel. Filter Feeder","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
8411010300,NA,1,"Salpa sp. (pelagic salp)",0,NA,"MISC. PREY","Pel. Gel. Filter Feeder","Pel. Gel. Filter Feeder",NA,"GELATINOUS",NA,"GELATINOUS",8411010300,"Salpa sp. (pelagic salp)","Tunicate","Tunicate","Tunicate","Pel. Gel. Filter Feeder","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
8.413e+09,NA,1,"Copelata (larvacea)",0,NA,"MISC. PREY","Pel. Gel. Filter Feeder","Pel. Gel. Filter Feeder",NA,"GELATINOUS",NA,"GELATINOUS",8.413e+09,"Copelata (larvacea)","Larvacea","Larvacea","Larvacea","Pel. Gel. Filter Feeder","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
8413010000,NA,1,"Oikopleuridae",0,NA,"MISC. PREY","Pel. Gel. Filter Feeder","Pel. Gel. Filter Feeder",NA,"GELATINOUS",NA,"GELATINOUS",8413010000,"Oikopleuridae","Larvacea","Larvacea","Larvacea","Pel. Gel. Filter Feeder","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
8413010100,NA,1,"Oikopleura sp.",0,NA,"MISC. PREY","Pel. Gel. Filter Feeder","Pel. Gel. Filter Feeder",NA,"GELATINOUS",NA,"GELATINOUS",8413010100,"Oikopleura sp.","Larvacea","Larvacea","Larvacea","Pel. Gel. Filter Feeder","Oth.nonfish","Pred.zoop","zoop_other","Gelatinous_omnivores","zoop_other","zoop_other"
