"SPECIES_CODE","KINGDOM_TAXON","SUBKINGDOM_TAXON","PHYLUM_TAXON","SUBPHYLUM_TAXON","SUPERCLASS_TAXON","CLASS_TAXON","SUBCLASS_TAXON","INFRACLASS_TAXON","DIVISION_TAXON","SUBDIVISION_TAXON","SUPERORDER_TAXON","ORDER_TAXON","SUBORDER_TAXON","INFRAORDER_TAXON","SUPERFAMILY_TAXON","FAMILY_TAXON","SUBFAMILY_TAXON","TRIBE_TAXON","SUBTRIBE_TAXON","GENUS_TAXON","SUBGENUS_TAXON","SECTION_TAXON","SUBSECTION_TAXON","SPECIES_TAXON","SUBSPECIES_TAXON","REPORT_NAME_SCIENTIFIC"
71003,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Ranellidae",NA,NA,NA,"Fusitriton",NA,NA,NA,"oregonensis",NA,"Fusitriton oregonensis"
71004,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Buccinidae",NA,NA,NA,"Neptunea",NA,NA,NA,NA,NA,"Neptunea sp."
71005,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Buccinidae",NA,NA,NA,"Neptunea",NA,NA,NA,"borealis",NA,"Neptunea borealis"
71006,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Buccinidae",NA,NA,NA,"Neptunea",NA,NA,NA,"heros",NA,"Neptunea heros"
71007,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Cephalaspidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cephalaspidea unid."
71008,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nudibranchia unid."
71009,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Opisthobranchia unid."
71010,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nudibranchia unid."
71011,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Onchidorididae",NA,NA,NA,"Onchidoris",NA,NA,NA,"bilamellata",NA,"Onchidoris bilamellata"
71012,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Tritoniidae",NA,NA,NA,"Tochuina",NA,NA,NA,"tetraquetra",NA,"Tochuina tetraquetra"
71013,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Facelinidae",NA,NA,NA,"Hermissenda",NA,NA,NA,"crassicornis",NA,"Hermissenda crassicornis"
71014,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Onchidorididae",NA,NA,NA,"Acanthodoris",NA,NA,NA,"nanaimoensis",NA,"Acanthodoris nanaimoensis"
71015,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Chromodorididae",NA,NA,NA,"Cadlina",NA,NA,NA,"luteomarginata",NA,"Cadlina luteomarginata"
71016,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Discodorididae",NA,NA,NA,"Diaulula",NA,NA,NA,"sandiegensis",NA,"Diaulula sandiegensis"
71017,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Onchidorididae",NA,NA,NA,"Acanthodoris",NA,NA,NA,"brunnea",NA,"Acanthodoris brunnea"
71018,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Dendronotidae",NA,NA,NA,"Dendronotus",NA,NA,NA,NA,NA,"Dendronotus sp."
71019,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Onchidorididae",NA,NA,NA,"Acanthodoris",NA,NA,NA,NA,NA,"Acanthodoris sp."
71020,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Dendronotidae",NA,NA,NA,"Dendronotus",NA,NA,NA,"dalli",NA,"Dendronotus dalli"
71021,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Dendronotidae",NA,NA,NA,"Dendronotus",NA,NA,NA,"frondosus",NA,"Dendronotus frondosus"
71022,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Dendronotidae",NA,NA,NA,"Dendronotus",NA,NA,NA,"subramosus",NA,"Dendronotus subramosus"
71023,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Cephalaspidea",NA,NA,NA,"Gastropteridae",NA,NA,NA,"Gastropteron",NA,NA,NA,"pacificum",NA,"Gastropteron pacificum"
71025,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Tritoniidae",NA,NA,NA,"Tritonia",NA,NA,NA,NA,NA,"Tritonia sp."
71026,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Tritoniidae",NA,NA,NA,"Tritonia",NA,NA,NA,"festiva",NA,"Tritonia festiva"
71027,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Onchidorididae",NA,NA,NA,"Calycidoris",NA,NA,NA,"guentheri",NA,"Calycidoris guentheri"
71030,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Tritoniidae",NA,NA,NA,"Tritonia",NA,NA,NA,"diomedea",NA,"Tritonia diomedea"
71031,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Onchidorididae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Onchidorididae unid."
71040,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Cephalaspidea",NA,NA,NA,"Cylichnidae",NA,NA,NA,"Acteocina",NA,NA,NA,NA,NA,"Acteocina sp."
71050,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Polyceridae",NA,NA,NA,"Triopha",NA,NA,NA,"catalinae",NA,"Triopha catalinae"
71051,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Tergipedidae",NA,NA,NA,"Cuthona",NA,NA,NA,"concinna",NA,"Cuthona concinna"
71052,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Archidorididae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Archidorididae unid."
71055,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Archidorididae",NA,NA,NA,"Archidoris",NA,NA,NA,"montereyensis",NA,"Archidoris montereyensis"
71080,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Arminidae",NA,NA,NA,"Armina",NA,NA,NA,"californica",NA,"Armina californica"
71090,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Polyceridae",NA,NA,NA,"Colga",NA,NA,NA,"pacifica",NA,"Colga pacifica"
71104,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Chromodorididae",NA,NA,NA,"Cadlina",NA,NA,NA,NA,NA,"Cadlina sp."
71105,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Chromodorididae",NA,NA,NA,"Cadlina",NA,NA,NA,"modesta",NA,"Cadlina modesta"
71110,"Animalia",NA,"Cnidaria",NA,NA,"Anthozoa","Hexacorallia",NA,NA,NA,NA,"Scleractinia","Caryophylliina",NA,NA,"Flabellidae",NA,NA,NA,"Flabellina",NA,NA,NA,NA,NA,"Flabellina sp."
71111,"Animalia",NA,"Cnidaria",NA,NA,"Anthozoa","Hexacorallia",NA,NA,NA,NA,"Scleractinia","Caryophylliina",NA,NA,"Flabellidae",NA,NA,NA,"Flabellina",NA,NA,NA,"trophina",NA,"Flabellina trophina"
71112,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Flabellinidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flabellinidae unid."
71202,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Flabellinidae",NA,NA,NA,"Chlamylla",NA,NA,NA,NA,NA,"Chlamylla sp."
71210,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Dironidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dironidae unid."
71212,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Dironidae",NA,NA,NA,"Dirona",NA,NA,NA,"aurantia",NA,"Dirona aurantia"
71230,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Discodorididae",NA,NA,NA,"Anisodoris",NA,NA,NA,"nobilis",NA,"Anisodoris nobilis"
71235,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Discodorididae",NA,NA,NA,"Anisodoris",NA,NA,NA,"lentiginosa",NA,"Anisodoris lentiginosa"
71250,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Dorididae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dorididae unid."
71259,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Archidorididae",NA,NA,NA,"Archidoris",NA,NA,NA,NA,NA,"Archidoris sp."
71260,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Archidorididae",NA,NA,NA,"Archidoris",NA,NA,NA,"odhneri",NA,"Archidoris odhneri"
71269,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Discodorididae",NA,NA,NA,"Diaulula",NA,NA,NA,"sp. A (Clark, 2006)",NA,"Diaulula sp. A (Clark, 2006)"
71271,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Nudibranchia",NA,NA,NA,"Onchidorididae",NA,NA,NA,"Adalaria",NA,NA,NA,"proxima",NA,"Adalaria proxima"
71290,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Notaspidea",NA,NA,NA,"Pleurobranchidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pleurobranchidae unid."
71291,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Notaspidea",NA,NA,NA,"Pleurobranchidae",NA,NA,NA,"Pleurobranchaea",NA,NA,NA,"californica",NA,"Pleurobranchaea californica"
71332,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,NA,"Scissurellidae",NA,NA,NA,"Anatoma",NA,NA,NA,"baxteri",NA,"Anatoma baxteri"
71333,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,NA,"Scissurellidae",NA,NA,NA,"Anatoma",NA,NA,NA,"crispata",NA,"Anatoma crispata"
71349,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Cranopsis",NA,NA,NA,NA,NA,"Cranopsis sp."
71350,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Cranopsis",NA,NA,NA,"major",NA,"Cranopsis major"
71351,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Puncturella",NA,NA,NA,"rothi",NA,"Puncturella rothi"
71352,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Puncturella",NA,NA,NA,"cooperi",NA,"Puncturella cooperi"
71353,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Puncturella",NA,NA,NA,"galeata",NA,"Puncturella galeata"
71354,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Puncturella",NA,NA,NA,"multistriata",NA,"Puncturella multistriata"
71355,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Cranopsis",NA,NA,NA,"cucullata",NA,"Cranopsis cucullata"
71356,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Scelidotoma",NA,NA,NA,"bella",NA,"Scelidotoma bella"
71357,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Diodora",NA,NA,NA,"aspera",NA,"Diodora aspera"
71358,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Archaeogastropoda",NA,NA,"Fissurelloidea","Fissurellidae",NA,NA,NA,"Puncturella",NA,NA,NA,"longifissa",NA,"Puncturella longifissa"
71400,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Patellogastropoda",NA,NA,NA,"Acmaeidae",NA,NA,NA,"Acmaea",NA,NA,NA,NA,NA,"Acmaea sp."
71405,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastropoda unid."
71406,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Patellogastropoda",NA,NA,NA,"Lottiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lottiidae unid."
71500,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastropoda unid."
71501,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carinariidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carinariidae unid."
71503,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Opisthobranchia",NA,NA,NA,NA,"Cephalaspidea",NA,NA,NA,"Gastropteridae",NA,NA,NA,"Gastropteron",NA,NA,NA,"pacifica",NA,"Gastropteron pacifica"
71504,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Eulimidae",NA,NA,NA,"Asterophila",NA,NA,NA,"japonica",NA,"Asterophila japonica"
71510,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naticidae unid."
71511,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naticidae unid."
71512,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Natica",NA,NA,NA,"russa",NA,"Natica russa"
71515,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Bulbus",NA,NA,NA,"fragilis",NA,"Bulbus fragilis"
71517,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Euspira",NA,NA,NA,"monterona",NA,"Euspira monterona"
71519,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Eulimidae",NA,NA,NA,"Eulima",NA,NA,NA,NA,NA,"Eulima sp."
71520,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Amauropsis",NA,NA,NA,"purpurea",NA,"Amauropsis purpurea"
71524,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Cryptonatica",NA,NA,NA,NA,NA,"Cryptonatica sp."
71525,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Natica",NA,NA,NA,NA,NA,"Natica sp."
71526,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Cryptonatica",NA,NA,NA,"affinis",NA,"Cryptonatica affinis"
71530,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Natica",NA,NA,NA,"clausa",NA,"Natica clausa"
71535,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Cryptonatica",NA,NA,NA,"aleutica",NA,"Cryptonatica aleutica"
71537,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Cryptonatica",NA,NA,NA,"russa",NA,"Cryptonatica russa"
71540,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Muricidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muricidae unid."
71541,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Muricidae",NA,NA,NA,"Nucella",NA,NA,NA,"canaliculata",NA,"Nucella canaliculata"
71542,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Muricidae",NA,NA,NA,"Nucella",NA,NA,NA,"lamellosa",NA,"Nucella lamellosa"
71546,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Columbellidae",NA,NA,NA,"Amphissa",NA,NA,NA,"colmbiana",NA,"Amphissa colmbiana"
71547,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Columbellidae",NA,NA,NA,"Amphissa",NA,NA,NA,"reticulata",NA,"Amphissa reticulata"
71548,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Columbellidae",NA,NA,NA,"Amphissa",NA,NA,NA,"versicolor",NA,"Amphissa versicolor"
71551,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Columbellidae",NA,NA,NA,"Alia",NA,NA,NA,"gausapata",NA,"Alia gausapata"
71552,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda","Prosobranchia",NA,NA,NA,NA,"Neogastropoda",NA,NA,NA,"Columbellidae",NA,NA,NA,"Astyris",NA,NA,NA,"elegens",NA,"Astyris elegens"
71570,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Euspira",NA,NA,NA,"lewisii",NA,"Euspira lewisii"
71575,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Euspira",NA,NA,NA,NA,NA,"Euspira sp."
71580,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Naticidae",NA,NA,NA,"Lunatia",NA,NA,NA,"pallida",NA,"Lunatia pallida"
71583,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lamellariidae unid."
71584,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Lamellaria",NA,NA,NA,NA,NA,"Lamellaria sp."
71585,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Onchidiopsis",NA,NA,NA,"glacialis",NA,"Onchidiopsis glacialis"
71586,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Velutinidae",NA,NA,NA,"Capulacmaea",NA,NA,NA,"commoda",NA,"Capulacmaea commoda"
71587,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Onchidiopsis",NA,NA,NA,"sp. A (Clark and McLean)",NA,"Onchidiopsis sp. A (Clark and McLean)"
71588,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Onchidiopsis",NA,NA,NA,"brevipes",NA,"Onchidiopsis brevipes"
71589,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Onchidiopsis",NA,NA,NA,"clarki",NA,"Onchidiopsis clarki"
71590,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Onchidiopsis",NA,NA,NA,NA,NA,"Onchidiopsis sp."
71591,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Lamellaria",NA,NA,NA,"sp. A (Clark and McLean)",NA,"Lamellaria sp. A (Clark and McLean)"
71592,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Lamellaria",NA,NA,NA,"sp. B (Clark and McLean)",NA,"Lamellaria sp. B (Clark and McLean)"
71593,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Lamellaria",NA,NA,NA,"sp. C (Clark and McLean)",NA,"Lamellaria sp. C (Clark and McLean)"
71594,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Lamellaria",NA,NA,NA,"sp. D  (Clark and McLean)",NA,"Lamellaria sp. D  (Clark and McLean)"
71595,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Lamellaria",NA,NA,NA,"sp. E (Clark and McLean)",NA,"Lamellaria sp. E (Clark and McLean)"
71596,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Lamellaria",NA,NA,NA,"sp. F (McLean and Clark)",NA,"Lamellaria sp. F (McLean and Clark)"
71597,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Onchidiopsis",NA,NA,NA,"carnea",NA,"Onchidiopsis carnea"
71598,"Animalia",NA,"Mollusca",NA,NA,"Gastropoda",NA,NA,NA,NA,NA,"Neotaenioglossa",NA,NA,NA,"Lamellariidae",NA,NA,NA,"Onchidiopsis",NA,NA,NA,"maculata",NA,"Onchidiopsis maculata"
