"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR_ADDED","RACE.x","SCIENTIFIC.x","COMMON.x","ECOPATH_Num.x","ECOPATH_Name.x","EXPLORE_Name","RACE.y","SCIENTIFIC.y","COMMON.y","ECOPATH_Num.y","ECOPATH_Name.y","NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
23220,"Oncorhynchus tshawytscha","chinook salmon",1984,23220,"Oncorhynchus tshawytscha","chinook salmon",79,"salmon_returning","Salmon returning",23220,"Oncorhynchus tshawytscha","chinook salmon",75,"Salmon returning",8755010206,23220,222,"Oncorhynchus tshawytscha (chinook salmon)",0,NA,"MISC. PREY","Salmon","Salmon",NA,"Salmon",NA,"Salmon",8755010206,"Oncorhynchus tshawytscha (chinook salmon)","chinook_salmon","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","Chinook_salmon","fish_other","fish_other"
23225,"Oncorhynchus kisutch","coho salmon",1984,23225,"Oncorhynchus kisutch","coho salmon",79,"salmon_returning","Salmon returning",23225,"Oncorhynchus kisutch","coho salmon",75,"Salmon returning",8755010203,23225,223,"Oncorhynchus kisutch (coho salmon)",0,NA,"MISC. PREY","Salmon","Salmon",NA,"Salmon",NA,"Salmon",8755010203,"Oncorhynchus kisutch (coho salmon)","coho_salmon","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","Coho_salmon","fish_other","fish_other"
23230,"Oncorhynchus gorbuscha","pink salmon",1984,23230,"Oncorhynchus gorbuscha","pink salmon",79,"salmon_returning","Salmon returning",23230,"Oncorhynchus gorbuscha","pink salmon",75,"Salmon returning",8755010201,23230,225,"Oncorhynchus gorbuscha (pink salmon)",0,NA,"MISC. PREY","Salmon","Salmon",NA,"Salmon",NA,"Salmon",8755010201,"Oncorhynchus gorbuscha (pink salmon)","pink_salmon","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","Pink_salmon","fish_other","fish_other"
23235,"Oncorhynchus keta","chum salmon",1984,23235,"Oncorhynchus keta","chum salmon",79,"salmon_returning","Salmon returning",23235,"Oncorhynchus keta","chum salmon",75,"Salmon returning",8755010202,23235,221,"Oncorhynchus keta (chum salmon)",0,NA,"MISC. PREY","Salmon","Salmon",NA,"Salmon",NA,"Salmon",8755010202,"Oncorhynchus keta (chum salmon)","chum_salmon","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","Chum_salmon","fish_other","fish_other"
23240,"Oncorhynchus nerka","sockeye salmon",1984,23240,"Oncorhynchus nerka","sockeye salmon",79,"salmon_returning","Salmon returning",23240,"Oncorhynchus nerka","sockeye salmon",75,"Salmon returning",8755010205,23240,224,"Oncorhynchus nerka (sockeye salmon)",0,NA,"MISC. PREY","Salmon","Salmon",NA,"Salmon",NA,"Salmon",8755010205,"Oncorhynchus nerka (sockeye salmon)","sockeye_salmon","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","Sockeye_salmon","fish_other","fish_other"
23250,"Salvelinus alpinus","Arctic char",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23252,"Salvelinus malma","Dolly Varden",1984,23252,"Salvelinus malma","Dolly Varden",79,"salmon_returning","Salmon returning",23252,"Salvelinus malma","Dolly Varden",75,"Salmon returning",8755010401,23252,NA,"Salvelinus malma Dolly Varden",NA,NA,NA,NA,NA,NA,NA,NA,NA,8755010401,"Salvelinus malma Dolly Varden","dolly_varden","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","MISC_NA","fish_other","fish_other"
23260,"Oncorhynchus mykiss","steelhead",1984,23260,"Onchorynchus mykiss","steelhead",79,"salmon_returning","Salmon returning",NA,NA,NA,NA,NA,8755010302,23260,226,"Oncorhynchus mykiss (steelhead)",0,NA,"MISC. PREY","Salmon","Salmon",NA,"Salmon",NA,"Salmon",8755010302,"Oncorhynchus mykiss (steelhead)","steelhead","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","MISC_NA","fish_other","fish_other"
23310,"Coregonus laurettae","Bering cisco",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23402,"Genyonemus lineatus","white croaker",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8835440201,23402,1,"Genyonemus lineatus",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8835440201,"Genyonemus lineatus","Misc_Teleost","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
23500,"Scombridae","mackerel unid.",1987,NA,NA,NA,NA,NA,NA,23500,"Scombridae","mackerel unid.",0,"Gen fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23524,"Scomber japonicus","chub mackerel",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8850030301,23524,199,"Scomber japonicus (Pacific mackerel)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8850030301,"Scomber japonicus (Pacific mackerel)","Misc_fish","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
24230,"Lycodapus sp.",NA,1984,NA,NA,NA,NA,NA,NA,24230,"Lycodapus sp.","(blank)",54,"Eelpouts",8793010600,24230,1,"Lycodapus sp. (eelpout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010600,"Lycodapus sp. (eelpout)","General_eelpouts","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
24232,"Lycodapus parviceps","smallhead eelpout",1984,NA,NA,NA,NA,NA,NA,24232,"Lycodapus parviceps","smallhead eelpout",54,"Eelpouts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24233,"Lycodapus grossidens","bigtooth eelpout",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24393,"Melanostigma pammelas","midwater eelpout",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24394,"Puzanovia rubra","coral eelpout",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24404,"Gibbonsia metzi","striped kelpfish",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25100,"Acipenseridae","sturgeon unid.",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25120,"Acipenser medirostris","green sturgeon",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26050,"Malacosteinae","loosejaw unid.",1987,NA,NA,NA,NA,NA,NA,26050,"Malacosteinae","loosejaw unid.",56,"Misc. fish deep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26053,"Aristostomias scintillans","shining loosejaw",1984,NA,NA,NA,NA,NA,NA,26053,"Aristostomias scintillans","shining loosejaw",56,"Misc. fish deep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27020,"Lampris guttatus","opah",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27028,"Stylephorus chordatus","tube-eye",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27050,"Synodontidae","lizardfish unid.",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21373,"Myoxocephalus stelleri","frog sculpin",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21375,"Myoxocephalus sp.",NA,1984,21375,"Myoxocephalus sp.","(blank)",74,"lg_sculpins","Lg. Sculpins",21375,"Myoxocephalus sp.","(blank)",70,"Lg. Sculpins",8831022200,21375,440,"Myoxocephalus sp. (sculpin)",0,NA,"MISC. PREY","Lg Sculpin","Lg Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831022200,"Myoxocephalus sp. (sculpin)","General_Myox_sculpin","Cottid","Cottid","Lg Sculpin","Forage.fish","Lg.Sculpins","fish_other","Large_sculpins","fish_other","fish_other"
21376,"Megalocottus platycephalus","belligerent sculpin",1984,21376,"Megalocottus platycephalus","belligerent sculpin",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,8831022001,21376,NA,"Megalocottus paltycephalus (belligerent sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831022001,"Megalocottus paltycephalus (belligerent sculpin)","Misc_sculpin",NA,NA,"Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21377,"Myoxocephalus quadricornis","fourhorn sculpin",1984,21377,"Myoxocephalus quadricornis","fourhorn sculpin",75,"oth_sculpins","Other sculpins",21377,"Myoxocephalus quadricornis","fourhorn sculpin",71,"Other sculpins",8831022205,21377,NA,"Myoxocephalus quadricornis (fourhorn sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831022205,"Myoxocephalus quadricornis (fourhorn sculpin)","Fourhorn_sculpin",NA,NA,"Lg Sculpin","Forage.fish","Lg.Sculpins","fish_other","Large_sculpins","fish_other","fish_other"
21378,"Myoxocephalus scorpioides","Arctic sculpin",1984,21378,"Myoxocephalus scorpioides","Arctic sculpin",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21380,"Leptocottus armatus","Pacific staghorn sculpin",1984,21380,"Leptocottus armatus","Pacific staghorn sculpin",75,"oth_sculpins","Other sculpins",21380,"Leptocottus armatus","Pacific staghorn sculpin",71,"Other sculpins",8831021801,21380,424,"Leptocottus armatus (Pacific staghorn sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021801,"Leptocottus armatus (Pacific staghorn sculpin)","Pac_staghorn_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21383,"Psychrolutes sigalutes","soft sculpin",1984,NA,NA,NA,NA,NA,NA,21383,"Gilbertidia sigalutes","soft sculpin",71,"Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21384,"Enophrys sp.",NA,1984,21384,"Enophrys sp.","(blank)",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21386,"Enophrys bison","buffalo sculpin",1984,NA,NA,NA,NA,NA,NA,21386,"Enophrys bison","buffalo sculpin",71,"Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21387,"Enophrys lucasi","leister sculpin",1984,21387,"Enophrys lucasi","leister sculpin",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,8831021003,21387,427,"Enophrys lucasi (Leister sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021003,"Enophrys lucasi (Leister sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21388,"Enophrys diceraus","antlered sculpin",1984,21388,"Enophrys diceraus","antlered sculpin",75,"oth_sculpins","Other sculpins",21388,"Enophrys diceraus","antlered sculpin",71,"Other sculpins",6169061400,21388,NA,"Aoridae (amphipod) Arctolembos sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169061400,"Aoridae (amphipod) Arctolembos sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
21389,"Enophrys taurina","bull sculpin",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21390,"Dasycottus setiger","spinyhead sculpin",1984,21390,"Dasycottus setiger","spinyhead sculpin",75,"oth_sculpins","Other sculpins",21390,"Dasycottus setiger","spinyhead sculpin",71,"Other sculpins",8831020901,21390,401,"Dasycottus setiger (spinyhead sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831020901,"Dasycottus setiger (spinyhead sculpin)","spinyhead_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21393,"Psychrolutes sp.",NA,1984,21393,"Psychrolutes sp.","(blank)",75,"oth_sculpins","Other sculpins",21393,"Psychrolutes sp.","(blank)",71,"Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21394,"Psychrolutes paradoxus","tadpole sculpin",1984,21394,"Psychrolutes paradoxus","tadpole sculpin",75,"oth_sculpins","Other sculpins",21394,"Psychrolutes paradoxus","tadpole sculpin",71,"Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21239,"Coryphaenoides longifilis","longfin grenadier",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21300,"Cottidae","sculpin unid.",1984,21300,"Cottidae","sculpin unident.",75,"oth_sculpins","Other sculpins",21300,"Cottidae","sculpin unid.",71,"Other sculpins",8831020000,21300,400,"Cottidae (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831020000,"Cottidae (sculpin)","General_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21305,"Zesticelus profundorum","flabby sculpin",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21308,"Thyriscus anoplus","sponge sculpin",1984,NA,NA,NA,NA,NA,NA,21308,"Thyriscus anoplus","sponge sculpin",71,"Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21309,"Icelinus oculatus","frogmouth sculpin",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21310,"Icelinus filamentosus","threadfin sculpin",1984,NA,NA,NA,NA,NA,NA,21310,"Icelinus filamentosus","threadfin sculpin",71,"Other sculpins",8831021603,21310,403,"Icelinus filamentosus (threadfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021603,"Icelinus filamentosus (threadfin sculpin)","Icelinus_scuplin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21311,"Icelinus borealis","northern sculpin",1984,21311,"Icelinus borealis","northern sculpin",75,"oth_sculpins","Other sculpins",21311,"Icelinus borealis","northern sculpin",71,"Other sculpins",8831021601,21311,417,"Icelinus borealis (Northern Sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021601,"Icelinus borealis (Northern Sculpin)","Icelinus_scuplin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21312,"Icelinus tenuis","spotfin sculpin",1984,NA,NA,NA,NA,NA,NA,21312,"Icelinus tenuis","spotfin sculpin",71,"Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21313,"Gymnocanthus sp.",NA,1984,21313,"Gymnocanthus sp.","(blank)",75,"oth_sculpins","Other sculpins",21313,"Gymnocanthus sp.","(blank)",71,"Other sculpins",8831021300,21313,1,"Gymnocanthus (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021300,"Gymnocanthus (sculpin)","Gymnocanthus_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21314,"Gymnocanthus pistilliger","threaded sculpin",1984,21314,"Gymnocanthus pistilliger","threaded sculpin",75,"oth_sculpins","Other sculpins",21314,"Gymnocanthus pistilliger","threaded sculpin",71,"Other sculpins",8831021303,21314,1,"Gymnocanthus pistilliger (threaded sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021303,"Gymnocanthus pistilliger (threaded sculpin)","Gymnocanthus_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21315,"Gymnocanthus tricuspis","Arctic staghorn sculpin",1984,21315,"Gymnocanthus tricuspis","Arctic staghorn sculpin",75,"oth_sculpins","Other sculpins",21315,"Gymnocanthus tricuspis","Arctic staghorn sculpin",71,"Other sculpins",8831021304,21315,NA,"Arctic staghorn sculpin Gymnocanthus tricuspis",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831021304,"Arctic staghorn sculpin Gymnocanthus tricuspis","Arctic_staghorn_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21316,"Gymnocanthus galeatus","armorhead sculpin",1984,21316,"Gymnocanthus galeatus","armorhead sculpin",75,"oth_sculpins","Other sculpins",21316,"Gymnocanthus galeatus","armorhead sculpin",71,"Other sculpins",8831021302,21316,470,"Gymnocanthus galeatus (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831021302,"Gymnocanthus galeatus (sculpin)","Gymnocanthus_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21320,"Radulinus asprellus","slim sculpin",1984,21320,"Radulinus asprellus","slim sculpin",75,"oth_sculpins","",21320,"Radulinus asprellus","slim sculpin",71,"Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21327,"Clinocottus acuticeps","sharpnose sculpin",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21329,"Gymnocanthus detrisus","purplegray sculpin",1992,21329,"Gymnocanthus detrisus","purplegray sculpin",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21330,"Scorpaenichthys marmoratus","cabezon",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21331,"Artediellus sp.",NA,1984,21331,"Artediellus sp.","(blank)",75,"oth_sculpins","Other sculpins",21331,"Artediellus sp.","(blank)",71,"Other sculpins",8831020300,21331,1,"Artediellus sp. (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831020300,"Artediellus sp. (sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21332,"Artediellus miacanthus","bride sculpin",1984,21332,"Artediellus miacanthus","bride sculpin",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21333,"Artediellus pacificus","hookhorn sculpin",1984,21333,"Artediellus pacificus","hookhorn sculpin",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,8831020304,21333,1,"Artediellus pacificus (Pacific hookear sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831020304,"Artediellus pacificus (Pacific hookear sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21334,"Artediellus scaber","hamecon",1984,21334,"Artediellus scaber","hamecon",75,"oth_sculpins","Other sculpins",NA,NA,NA,NA,NA,8831020305,21334,NA,"Artediellus scaber hamecon",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831020305,"Artediellus scaber hamecon","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21335,"Artediellus uncinatus","Arctic hookear sculpin",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8831020306,21335,NA,"Artediellus uncinatus (Arctic hookear sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831020306,"Artediellus uncinatus (Arctic hookear sculpin)","Misc_sculpin",NA,NA,"Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21337,"Bolinia euryptera","broadfin sculpin",1992,NA,NA,NA,NA,NA,NA,21337,"Bolinia euryptera","broadfin sculpin",71,"Other sculpins",8831020399,21337,1,"Bolinia euryptera (broadfin sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831020399,"Bolinia euryptera (broadfin sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
21339,"Malacocottus sp.",NA,1989,21339,"Malacocottus sp.","(blank)",75,"oth_sculpins","Other sculpins",21339,"Malacocottus sp.","(blank)",71,"Other sculpins",8831021900,21339,NA,"Cottoidei (sculpin) Malacocottus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831021900,"Cottoidei (sculpin) Malacocottus sp.","Malacocottus_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
95000,"Bryozoa","bryozoan unid.",2010,95000,"Bryozoa unident.","bryozoan unident.",0,"bryozoan","Bryozoan",95000,"Bryozoa","bryozoan unid.",104,"Misc. worms ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95010,NA,"bryozoan sp. A unid.",1984,95010,"(blank)","bryozoan sp. A unident.",0,"bryozoan","Bryozoan",95010,"(blank)","bryozoan sp. A unid.",104,"Misc. worms ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95020,"Eucratea loricata","feathery bryozoan",1984,95020,"Eucratea loricata","feathery bryozoan",0,"bryozoan","Bryozoan",95020,"Eucratea loricata","feathery bryozoan",104,"Misc. worms ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95030,"Flustra serrulata","leafy bryozoan",1984,95030,"Flustra serrulata","leafy bryozoan",0,"bryozoan","Bryozoan",95030,"Flustra serrulata","leafy bryozoan",104,"Misc. worms ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95040,"Myriapora subgracilis",NA,1984,95040,"Myriapora subgracilis","",0,"bryozoan","Bryozoan",95040,"Myriapora subgracilis","(blank)",104,"Misc. worms ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95050,"Porella compressa","flattened bryozoan",1984,95050,"Porella compressa","flattened bryozoan",0,"bryozoan","Bryozoan",95050,"Porella compressa","flattened bryozoan",104,"Misc. worms ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
