"YEAR","ebs_domain","ebs_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
1991,"NW_outer","arrowtooth",105.159896926898,"Apex predators",59,88134,1.7823711343542,157087.497555173
1992,"NW_outer","arrowtooth",145.190969177818,"Apex predators",60,88134,2.41984948629697,213271.014625297
1993,"NW_outer","arrowtooth",213.116811543776,"Apex predators",60,88134,3.55194685906294,313047.284476653
1994,"NW_outer","arrowtooth",180.137525622491,"Apex predators",60,88134,3.00229209370818,264604.011386877
1995,"NW_outer","arrowtooth",152.474136976691,"Apex predators",60,88134,2.54123561627819,223969.259805062
1996,"NW_outer","arrowtooth",201.811806612304,"Apex predators",60,88134,3.36353011020507,296441.362732814
1997,"NW_outer","arrowtooth",201.044333492496,"Apex predators",61,88134,3.29580874577862,290472.808000453
1998,"NW_outer","arrowtooth",167.86948730558,"Apex predators",60,88134,2.79782478842633,246583.489903166
1999,"NW_outer","arrowtooth",66.4614143303058,"Apex predators",60,88134,1.10769023883843,97625.1715097862
2000,"NW_outer","arrowtooth",172.863147049039,"Apex predators",59,88134,2.9298838482888,258222.383085085
2001,"NW_outer","arrowtooth",174.666232797545,"Apex predators",60,88134,2.91110387995908,256567.229356314
2002,"NW_outer","arrowtooth",143.202151425442,"Apex predators",60,88134,2.38670252375737,210349.640228832
2003,"NW_outer","arrowtooth",231.484112401948,"Apex predators",60,88134,3.85806854003246,340027.012707221
2004,"NW_outer","arrowtooth",182.551172970293,"Apex predators",59,88134,3.0940876774626,272694.323365489
2005,"NW_outer","arrowtooth",238.303273825414,"Apex predators",58,88134,4.10867713492094,362114.150609122
2006,"NW_outer","arrowtooth",206.391265591079,"Apex predators",60,88134,3.43985442651799,303168.130026737
2007,"NW_outer","arrowtooth",201.814651187198,"Apex predators",60,88134,3.36357751978664,296445.541128876
2008,"NW_outer","arrowtooth",206.139920997434,"Apex predators",60,88134,3.43566534995723,302798.929953131
2009,"NW_outer","arrowtooth",183.229135664539,"Apex predators",60,88134,3.05381892774231,269145.277377641
2010,"NW_outer","arrowtooth",245.421217813067,"Apex predators",60,88134,4.09035363021779,360499.226845615
2011,"NW_outer","arrowtooth",224.225779274905,"Apex predators",60,88134,3.73709632124842,329365.247176908
2012,"NW_outer","arrowtooth",219.37967972491,"Apex predators",60,88134,3.65632799541516,322246.81154792
2013,"NW_outer","arrowtooth",196.578674542871,"Apex predators",60,88134,3.27631124238119,288754.415036024
2014,"NW_outer","arrowtooth",262.151048501753,"Apex predators",60,88134,4.36918414169588,385073.675144225
2015,"NW_outer","arrowtooth",231.916726253222,"Apex predators",60,88134,3.86527877088704,340662.479193358
2016,"NW_outer","arrowtooth",212.179481532681,"Apex predators",60,88134,3.53632469221135,311670.440423355
2017,"NW_outer","arrowtooth",152.626449483901,"Apex predators",60,88134,2.54377415806501,224192.991646902
2018,"NW_outer","arrowtooth",119.547007272927,"Apex predators",60,88134,1.99245012121545,175602.598983202
2019,"NW_outer","arrowtooth",115.429527697029,"Apex predators",60,88134,1.92382546161715,169554.433234166
2021,"NW_outer","arrowtooth",102.925764398317,"Apex predators",60,88134,1.71542940663861,151187.655324687
2022,"NW_outer","arrowtooth",103.089591472163,"Apex predators",60,88134,1.71815985786939,151428.300913461
1982,"Pribs","arrowtooth",8.6064742596846,"Apex predators",38,32785,0.226486164728542,7425.34891062525
1983,"Pribs","arrowtooth",27.1427462732478,"Apex predators",39,32785,0.6959678531602,22817.3060658572
1984,"Pribs","arrowtooth",13.6170140853006,"Apex predators",39,32785,0.3491542073154,11447.0206868354
1985,"Pribs","arrowtooth",32.2557248618202,"Apex predators",39,32785,0.8270698682518,27115.4856306353
1986,"Pribs","arrowtooth",12.358144910865,"Apex predators",39,32785,0.316875510535,10388.76361289
1987,"Pribs","arrowtooth",37.3681583821494,"Apex predators",39,32785,0.9581579072346,31413.2069886864
1988,"Pribs","arrowtooth",54.3695693230092,"Apex predators",39,32785,1.3940915211028,45705.2905193553
1989,"Pribs","arrowtooth",70.2743029585506,"Apex predators",39,32785,1.8019052040654,59075.4621152841
1990,"Pribs","arrowtooth",41.0461426202022,"Apex predators",39,32785,1.0524651953898,34505.0714308546
1991,"Pribs","arrowtooth",25.5231441221094,"Apex predators",38,32785,0.671661687423932,22020.4284221936
1992,"Pribs","arrowtooth",11.2599005343474,"Apex predators",39,32785,0.2887153983166,9465.53433380973
1993,"Pribs","arrowtooth",48.0835698083052,"Apex predators",39,32785,1.2329120463668,40421.0214401355
1994,"Pribs","arrowtooth",63.1923675417138,"Apex predators",39,32785,1.6203171164542,53122.0966629509
1995,"Pribs","arrowtooth",25.3727223203688,"Apex predators",40,32785,0.63431805800922,20796.1175318323
1996,"Pribs","arrowtooth",47.9399783929872,"Apex predators",40,32785,1.19849945982468,39292.8047903521
1997,"Pribs","arrowtooth",31.6678517281464,"Apex predators",39,32785,0.8119961981576,26621.2953565969
1998,"Pribs","arrowtooth",23.1995863348782,"Apex predators",38,32785,0.610515429865216,20015.7483681311
1999,"Pribs","arrowtooth",7.8942574330308,"Apex predators",40,32785,0.19735643582577,6470.33074854787
2000,"Pribs","arrowtooth",42.1866127521852,"Apex predators",40,32785,1.05466531880463,34577.2024770098
2001,"Pribs","arrowtooth",29.3164273269816,"Apex predators",39,32785,0.7517032647944,24644.5915362844
2002,"Pribs","arrowtooth",28.8958049770572,"Apex predators",39,32785,0.7409180763348,24290.9991326364
2003,"Pribs","arrowtooth",69.2681069816034,"Apex predators",39,32785,1.7761053072206,58229.6124972274
2004,"Pribs","arrowtooth",68.7983773896432,"Apex predators",39,32785,1.7640609587088,57834.738531268
2005,"Pribs","arrowtooth",107.534180127512,"Apex predators",39,32785,2.7572866699362,90397.6434738583
2006,"Pribs","arrowtooth",93.085902904566,"Apex predators",39,32785,2.386818023194,78251.8288904153
2007,"Pribs","arrowtooth",58.0311333802356,"Apex predators",39,32785,1.4879777789804,48783.3514838724
2008,"Pribs","arrowtooth",56.3490868484856,"Apex predators",39,32785,1.4448483807304,47369.3541622462
2009,"Pribs","arrowtooth",52.2966407273544,"Apex predators",39,32785,1.3409395058296,43962.7016986234
2010,"Pribs","arrowtooth",66.2007695097606,"Apex predators",39,32785,1.6974556284554,55651.0827789103
2011,"Pribs","arrowtooth",75.5254052466264,"Apex predators",39,32785,1.9365488524776,63489.7541284781
2012,"Pribs","arrowtooth",22.5199032689904,"Apex predators",39,32785,0.5774334171536,18931.1545813808
2013,"Pribs","arrowtooth",28.9598675290158,"Apex predators",39,32785,0.7425607058722,24344.8527420201
2014,"Pribs","arrowtooth",70.1580841890708,"Apex predators",39,32785,1.7989252356172,58977.7638497099
2015,"Pribs","arrowtooth",75.4701148867068,"Apex predators",39,32785,1.9351311509412,63443.2747836073
2016,"Pribs","arrowtooth",85.5380874402366,"Apex predators",39,32785,2.1932842933394,71906.8255571322
2017,"Pribs","arrowtooth",84.5587020075018,"Apex predators",39,32785,2.1681718463462,71083.5139824602
2018,"Pribs","arrowtooth",144.468089453657,"Apex predators",39,32785,3.7043099859912,121445.802890721
2019,"Pribs","arrowtooth",111.76794660642,"Apex predators",39,32785,2.86584478478,93956.7212690123
2021,"Pribs","arrowtooth",88.8773628652884,"Apex predators",39,32785,2.2789067401356,74713.9574753456
2022,"Pribs","arrowtooth",97.1999247037962,"Apex predators",39,32785,2.4923057616358,81710.2443952297
1982,"SE_inner","arrowtooth",0.0634323168024,"Apex predators",57,77871,0.0011128476632,86.6585603810472
1983,"SE_inner","arrowtooth",0.5390554591422,"Apex predators",58,77871,0.00929405964038276,723.737718256246
1984,"SE_inner","arrowtooth",0.0762584539002,"Apex predators",58,77871,0.00131480092931379,102.384863166594
1985,"SE_inner","arrowtooth",0.926190178875,"Apex predators",58,77871,0.0159687961875,1243.50612791681
1986,"SE_inner","arrowtooth",0.3699821034546,"Apex predators",58,77871,0.0063790017837,496.739247898503
1987,"SE_inner","arrowtooth",2.3101354817424,"Apex predators",58,77871,0.0398299220990069,3101.59586377177
1988,"SE_inner","arrowtooth",1.2863099538042,"Apex predators",58,77871,0.0221777578242103,1727.00417952908
1989,"SE_inner","arrowtooth",1.514182546227,"Apex predators",58,77871,0.0261065956246034,2032.9467078835
1990,"SE_inner","arrowtooth",1.150860495369,"Apex predators",58,77871,0.0198424223339483,1545.14926956689
1991,"SE_inner","arrowtooth",0.7189279793982,"Apex predators",58,77871,0.0123953099896241,965.235184202021
1992,"SE_inner","arrowtooth",0.5956744229046,"Apex predators",57,77871,0.0104504284720105,813.785315543932
1993,"SE_inner","arrowtooth",5.89780872525,"Apex predators",58,77871,0.101686357331897,7918.41833179212
1994,"SE_inner","arrowtooth",7.7166162858954,"Apex predators",58,77871,0.133045108377507,10360.3556344648
1995,"SE_inner","arrowtooth",2.7203674682808,"Apex predators",58,77871,0.0469028873841517,3652.37474349128
1996,"SE_inner","arrowtooth",3.2728622662944,"Apex predators",58,77871,0.0564286597636966,4394.15616445881
1997,"SE_inner","arrowtooth",0.510490476522,"Apex predators",58,77871,0.00880155994003448,685.386274090425
1998,"SE_inner","arrowtooth",1.6973084425596,"Apex predators",58,77871,0.0292639386648207,2278.81216776825
1999,"SE_inner","arrowtooth",0.1575247222848,"Apex predators",56,77871,0.00281294146937143,219.046565161423
2000,"SE_inner","arrowtooth",0.2440202391276,"Apex predators",57,77871,0.0042810568268,333.370176159743
2001,"SE_inner","arrowtooth",0.8605946224824,"Apex predators",58,77871,0.0148378383186621,1155.43730771253
2002,"SE_inner","arrowtooth",0.7465901927406,"Apex predators",58,77871,0.0128722447024241,1002.37456722247
2003,"SE_inner","arrowtooth",6.0355406569536,"Apex predators",59,77871,0.1022972992704,7965.99299148532
2004,"SE_inner","arrowtooth",7.4368429766904,"Apex predators",59,77871,0.1260481860456,9815.49829555692
2005,"SE_inner","arrowtooth",13.6876685563254,"Apex predators",58,77871,0.235994285453886,18377.1110025796
2006,"SE_inner","arrowtooth",3.2008110578964,"Apex predators",58,77871,0.0551863975499379,4297.41996361122
2007,"SE_inner","arrowtooth",1.2339493356918,"Apex predators",58,77871,0.0212749885464103,1656.70463309752
2008,"SE_inner","arrowtooth",1.8541007293926,"Apex predators",57,77871,0.0325280829718,2532.99434909704
2009,"SE_inner","arrowtooth",0.7901956521966,"Apex predators",58,77871,0.0136240629689069,1060.91940745175
2010,"SE_inner","arrowtooth",3.4446779965806,"Apex predators",58,77871,0.0593909999410448,4624.8365564091
2011,"SE_inner","arrowtooth",3.1680899299218,"Apex predators",58,77871,0.0546222401710655,4253.48846436104
2012,"SE_inner","arrowtooth",1.5242833421088,"Apex predators",58,77871,0.0262807472777379,2046.50807126473
2013,"SE_inner","arrowtooth",1.2257903454264,"Apex predators",58,77871,0.0211343163004552,1645.75034463274
2014,"SE_inner","arrowtooth",1.2928167059574,"Apex predators",58,77871,0.0222899432061621,1735.74016740705
2015,"SE_inner","arrowtooth",1.5482663448096,"Apex predators",58,77871,0.0266942473243034,2078.70773339083
2016,"SE_inner","arrowtooth",12.2291000042874,"Apex predators",58,77871,0.210846551798059,16418.8318350666
2017,"SE_inner","arrowtooth",3.6796875763128,"Apex predators",58,77871,0.0634428892467724,4940.36122853541
2018,"SE_inner","arrowtooth",8.9912754060012,"Apex predators",58,77871,0.155021989758641,12071.7173644952
2019,"SE_inner","arrowtooth",4.092951504954,"Apex predators",58,77871,0.0705681293957586,5495.21080417712
2021,"SE_inner","arrowtooth",2.1160400870154,"Apex predators",58,77871,0.0364834497761276,2841.00271751683
2022,"SE_inner","arrowtooth",2.3407955704224,"Apex predators",58,77871,0.0403585443176276,3142.76020455798
1982,"SE_middle","arrowtooth",16.1288077836444,"Apex predators",68,94526,0.237188349759476,22420.4659493643
1983,"SE_middle","arrowtooth",30.003281446944,"Apex predators",69,94526,0.434830165897739,41102.7562616497
1984,"SE_middle","arrowtooth",43.6141635145086,"Apex predators",69,94526,0.632089326297226,59748.8756575716
1985,"SE_middle","arrowtooth",37.8451782618624,"Apex predators",68,94526,0.556546739145035,52608.1370644236
1986,"SE_middle","arrowtooth",39.5101062440994,"Apex predators",68,94526,0.581030974177932,54922.5338651432
1987,"SE_middle","arrowtooth",69.8829609933156,"Apex predators",68,94526,1.02769060284288,97143.4819243257
1988,"SE_middle","arrowtooth",71.7041191607598,"Apex predators",66,94526,1.0864260478903,102695.508602879
1989,"SE_middle","arrowtooth",78.3836579470542,"Apex predators",67,94526,1.16990534249335,110586.472404526
1990,"SE_middle","arrowtooth",74.4029053332864,"Apex predators",68,94526,1.09416037254833,103426.603375503
1991,"SE_middle","arrowtooth",104.694630081179,"Apex predators",68,94526,1.53962691295851,145534.773574316
1992,"SE_middle","arrowtooth",90.205046905428,"Apex predators",68,94526,1.32654480743276,125392.97446739
1993,"SE_middle","arrowtooth",123.017150176495,"Apex predators",69,94526,1.7828572489347,168526.364312802
1994,"SE_middle","arrowtooth",159.45623973811,"Apex predators",69,94526,2.31095999620449,218445.804601225
1995,"SE_middle","arrowtooth",171.293077974502,"Apex predators",69,94526,2.48250837644205,234661.586791561
1996,"SE_middle","arrowtooth",178.304682554583,"Apex predators",69,94526,2.58412583412439,244267.078596442
1997,"SE_middle","arrowtooth",119.784486693136,"Apex predators",69,94526,1.73600705352371,164097.802741383
1998,"SE_middle","arrowtooth",113.863751034907,"Apex predators",69,94526,1.65019929036097,155986.738120661
1999,"SE_middle","arrowtooth",69.507954041994,"Apex predators",69,94526,1.00736165278252,95221.8675909207
2000,"SE_middle","arrowtooth",62.1439798760664,"Apex predators",69,94526,0.900637389508209,85133.6498806529
2001,"SE_middle","arrowtooth",113.664971459965,"Apex predators",69,94526,1.64731842695601,155714.421626444
2002,"SE_middle","arrowtooth",95.5446376161108,"Apex predators",69,94526,1.38470489298711,130890.6147145
2003,"SE_middle","arrowtooth",177.441090056763,"Apex predators",68,94526,2.6094277949524,246658.77174567
2004,"SE_middle","arrowtooth",193.750792363619,"Apex predators",68,94526,2.84927635828852,269330.697043581
2005,"SE_middle","arrowtooth",250.458602249661,"Apex predators",69,94526,3.62983481521248,343113.765742775
2006,"SE_middle","arrowtooth",219.91164929689,"Apex predators",69,94526,3.18712535212884,301266.211035331
2007,"SE_middle","arrowtooth",142.567351322705,"Apex predators",69,94526,2.06619349743051,195309.006538117
2008,"SE_middle","arrowtooth",162.134773218725,"Apex predators",69,94526,2.3497793220105,222115.240192365
2009,"SE_middle","arrowtooth",66.2747284570098,"Apex predators",69,94526,0.960503310971156,90792.5359728595
2010,"SE_middle","arrowtooth",132.921517090151,"Apex predators",69,94526,1.92639879840799,182094.772818314
2011,"SE_middle","arrowtooth",147.363968896248,"Apex predators",69,94526,2.13570969414852,201880.094549083
2012,"SE_middle","arrowtooth",97.1918508804438,"Apex predators",69,94526,1.40857754899194,133147.201396012
2013,"SE_middle","arrowtooth",77.2148101996596,"Apex predators",69,94526,1.11905522028492,105779.813752653
2014,"SE_middle","arrowtooth",99.7748781848208,"Apex predators",69,94526,1.44601272731624,136685.799062295
2015,"SE_middle","arrowtooth",101.57254731766,"Apex predators",69,94526,1.47206590315449,139148.501561581
2016,"SE_middle","arrowtooth",125.300066312842,"Apex predators",69,94526,1.81594299004119,171653.827076634
2017,"SE_middle","arrowtooth",117.722970463823,"Apex predators",69,94526,1.70613000672208,161273.645015411
2018,"SE_middle","arrowtooth",174.252372700513,"Apex predators",69,94526,2.52539670580453,238715.649012879
2019,"SE_middle","arrowtooth",220.031751677603,"Apex predators",69,94526,3.18886596634207,301430.74433445
2021,"SE_middle","arrowtooth",190.04911469037,"Apex predators",69,94526,2.75433499551261,260356.269785825
2022,"SE_middle","arrowtooth",210.508966600951,"Apex predators",69,94526,3.05085458841958,288385.080824949
1982,"SE_outer","arrowtooth",29.2127451270954,"Apex predators",23,38792,1.27011935335197,49270.4699552298
1983,"SE_outer","arrowtooth",37.5785547240246,"Apex predators",25,38792,1.50314218896098,58309.8917941745
1984,"SE_outer","arrowtooth",67.6568000877912,"Apex predators",25,38792,2.70627200351165,104981.703560224
