"YEAR","goa_INPFC_area","goa_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
2001,"Chirikof","Dover Sole",28.3426750878469,"Benthic foragers",140,68054,0.202447679198906,13777.3743602024
2003,"Chirikof","Dover Sole",24.2031637967073,"Benthic foragers",169,68054,0.143213986962765,9746.28466876403
2005,"Chirikof","Dover Sole",24.9104399246416,"Benthic foragers",168,68054,0.148276428122867,10090.8040394736
2007,"Chirikof","Dover Sole",31.7496031542478,"Benthic foragers",187,68054,0.169783974086887,11554.478572509
2009,"Chirikof","Dover Sole",31.8361492555318,"Benthic foragers",182,68054,0.174923897008416,11904.2708870108
2011,"Chirikof","Dover Sole",18.0067717243036,"Benthic foragers",150,68054,0.12004514482869,8169.55228617169
2013,"Chirikof","Dover Sole",7.77009953407797,"Benthic foragers",123,68054,0.0631715409274632,4299.07604627758
2015,"Chirikof","Dover Sole",19.8053266701024,"Benthic foragers",172,68054,0.11514724808199,7836.23082097178
2017,"Chirikof","Dover Sole",6.75573117074099,"Benthic foragers",115,68054,0.058745488441226,3997.86547037919
2019,"Chirikof","Dover Sole",6.06567700215358,"Benthic foragers",118,68054,0.051404042391132,3498.2507008861
2021,"Chirikof","Dover Sole",7.42324167735652,"Benthic foragers",112,68054,0.0662789435478261,4510.54722420376
2023,"Chirikof","Dover Sole",8.36742779338636,"Benthic foragers",120,68054,0.0697285649448863,4745.30775875929
1984,"Kodiak","Dover Sole",88.0253626458811,"Benthic foragers",264,101489,0.333429403961671,33839.416778666
1987,"Kodiak","Dover Sole",39.6739927148777,"Benthic foragers",234,101489,0.169546977414007,17207.1531907702
1990,"Kodiak","Dover Sole",113.329092407866,"Benthic foragers",215,101489,0.527112057711004,53496.0756250321
1993,"Kodiak","Dover Sole",67.960783957862,"Benthic foragers",240,101489,0.283169933157758,28738.6333462477
1996,"Kodiak","Dover Sole",54.2182412717997,"Benthic foragers",210,101489,0.258182101294284,26202.6432782556
1999,"Kodiak","Dover Sole",48.5076136742155,"Benthic foragers",231,101489,0.209989669585349,21311.6415765474
2001,"Kodiak","Dover Sole",29.7430151241032,"Benthic foragers",210,101489,0.141633405352872,14374.2326758577
2003,"Kodiak","Dover Sole",59.1395121616614,"Benthic foragers",246,101489,0.240404520982363,24398.4144299791
2005,"Kodiak","Dover Sole",67.3256921846946,"Benthic foragers",285,101489,0.236230498893665,23974.7971022192
2007,"Kodiak","Dover Sole",64.4150757682332,"Benthic foragers",261,101489,0.246801056583269,25047.5924315794
2009,"Kodiak","Dover Sole",47.8724763233846,"Benthic foragers",272,101489,0.176001751188914,17862.2417264117
2011,"Kodiak","Dover Sole",46.4196547623927,"Benthic foragers",224,101489,0.207230601617825,21031.6265275914
2013,"Kodiak","Dover Sole",23.1268856635329,"Benthic foragers",185,101489,0.125010192775854,12687.1594546286
2015,"Kodiak","Dover Sole",21.8015436967408,"Benthic foragers",248,101489,0.0879094503900837,8921.8422106392
2017,"Kodiak","Dover Sole",23.7168353544662,"Benthic foragers",176,101489,0.134754746332194,13676.1244505081
2019,"Kodiak","Dover Sole",13.8539493069949,"Benthic foragers",175,101489,0.0791654246113996,8034.41977838633
2021,"Kodiak","Dover Sole",15.2194969262867,"Benthic foragers",175,101489,0.0869685538644954,8826.35156315378
2023,"Kodiak","Dover Sole",14.4898135042028,"Benthic foragers",180,101489,0.080498963912238,8169.75934848912
1984,"Shumagin","Dover Sole",11.68558906528,"Benthic foragers",222,65228,0.0526377885823425,3433.45767364904
1987,"Shumagin","Dover Sole",2.0628948729509,"Benthic foragers",172,65228,0.0119935748427378,782.316899842101
1990,"Shumagin","Dover Sole",3.42320696447988,"Benthic foragers",135,65228,0.0253570886257769,1653.99217688218
1993,"Shumagin","Dover Sole",5.4149346706198,"Benthic foragers",170,65228,0.0318525568859988,2077.67858055993
1996,"Shumagin","Dover Sole",6.69490864152737,"Benthic foragers",200,65228,0.0334745432076368,2183.47750434774
1999,"Shumagin","Dover Sole",2.56307213437662,"Benthic foragers",141,65228,0.0181778165558625,1185.7026183058
2001,"Shumagin","Dover Sole",1.77594677842,"Benthic foragers",139,65228,0.0127765955282014,833.391773113521
2003,"Shumagin","Dover Sole",4.55670027197395,"Benthic foragers",226,65228,0.0201623905839555,1315.15241301025
2005,"Shumagin","Dover Sole",4.3039800806515,"Benthic foragers",174,65228,0.0247355177048937,1613.4483488548
2007,"Shumagin","Dover Sole",2.7549168224995,"Benthic foragers",198,65228,0.0139137213257551,907.564214636352
2009,"Shumagin","Dover Sole",3.0515681564551,"Benthic foragers",191,65228,0.015976796630655,1042.13449062436
2011,"Shumagin","Dover Sole",1.05323544010941,"Benthic foragers",160,65228,0.0065827215006838,429.377758046603
2013,"Shumagin","Dover Sole",1.08572293928544,"Benthic foragers",133,65228,0.00816333037056719,532.477713411357
2015,"Shumagin","Dover Sole",0.664975460683677,"Benthic foragers",184,65228,0.00361399706893302,235.733800812363
2017,"Shumagin","Dover Sole",0.468360345598173,"Benthic foragers",123,65228,0.00380780768779003,248.375679859168
2019,"Shumagin","Dover Sole",0.61246333700046,"Benthic foragers",121,65228,0.00506168047107818,330.163293767488
2021,"Shumagin","Dover Sole",0.421494104985659,"Benthic foragers",112,65228,0.00376334022308624,245.47515607147
2023,"Shumagin","Dover Sole",0.259869574477434,"Benthic foragers",116,65228,0.00224025495239167,146.127350034604
1984,"Southeastern","Dover Sole",12.5352866177993,"Benthic foragers",87,28038,0.144083754227578,4039.82030103284
1987,"Southeastern","Dover Sole",8.56521752790166,"Benthic foragers",46,28038,0.186200381041341,5220.68628363711
1990,"Southeastern","Dover Sole",20.2701504777604,"Benthic foragers",68,28038,0.298090448202358,8357.85998669772
1993,"Southeastern","Dover Sole",47.6856138147065,"Benthic foragers",68,28038,0.70125902668686,19661.9005902462
1996,"Southeastern","Dover Sole",33.3896870703523,"Benthic foragers",98,28038,0.340711092554615,9552.8576130463
1999,"Southeastern","Dover Sole",29.3695850241551,"Benthic foragers",64,28038,0.458899766002423,12866.6316391759
2003,"Southeastern","Dover Sole",33.7929960352976,"Benthic foragers",77,28038,0.438870078380489,12305.0392576321
2005,"Southeastern","Dover Sole",42.7468821872752,"Benthic foragers",89,28038,0.480302047048036,13466.7087951328
2007,"Southeastern","Dover Sole",25.7240491778789,"Benthic foragers",61,28038,0.421705724227522,11823.7850958913
2009,"Southeastern","Dover Sole",19.6186211047299,"Benthic foragers",70,28038,0.280266015781856,7858.09855049169
2011,"Southeastern","Dover Sole",32.582794761292,"Benthic foragers",53,28038,0.614769712477208,17236.9131984359
2013,"Southeastern","Dover Sole",28.9930499838637,"Benthic foragers",36,28038,0.805362499551769,22580.7537624325
2015,"Southeastern","Dover Sole",23.5775150626661,"Benthic foragers",62,28038,0.380282501010744,10662.3607633392
2017,"Southeastern","Dover Sole",20.0731641086406,"Benthic foragers",43,28038,0.466817769968386,13088.6366343736
2019,"Southeastern","Dover Sole",14.6378669113275,"Benthic foragers",50,28038,0.292757338226551,8208.33024919603
2021,"Southeastern","Dover Sole",15.2483033368676,"Benthic foragers",51,28038,0.298986339938581,8382.97899919792
2023,"Southeastern","Dover Sole",11.5483120408729,"Benthic foragers",38,28038,0.303902948444024,8520.83086847354
1984,"Yakutat","Dover Sole",14.1095659048698,"Benthic foragers",110,57198,0.128268780953361,7336.71773297037
1987,"Yakutat","Dover Sole",38.6098231526554,"Benthic foragers",109,57198,0.354218561033535,20260.5932539962
1990,"Yakutat","Dover Sole",51.8713544104647,"Benthic foragers",134,57198,0.387099659779587,22141.3263400728
1993,"Yakutat","Dover Sole",95.2669839504486,"Benthic foragers",124,57198,0.76828212863265,43944.2011935303
1996,"Yakutat","Dover Sole",55.6593080967002,"Benthic foragers",116,57198,0.479821621523278,27444.8371078884
1999,"Yakutat","Dover Sole",46.8856217469293,"Benthic foragers",127,57198,0.369178123991569,21116.2503360698
2003,"Yakutat","Dover Sole",39.0893947130461,"Benthic foragers",76,57198,0.514334140961133,29418.8841946949
2005,"Yakutat","Dover Sole",45.0674429116464,"Benthic foragers",86,57198,0.524040033856354,29974.0418565157
2007,"Yakutat","Dover Sole",20.9129129571414,"Benthic foragers",70,57198,0.298755899387734,17088.2399331796
2009,"Yakutat","Dover Sole",39.5950114334504,"Benthic foragers",80,57198,0.49493764291813,28309.4432996312
2011,"Yakutat","Dover Sole",36.2506313462562,"Benthic foragers",66,57198,0.549251990094792,31416.1153294419
2013,"Yakutat","Dover Sole",32.8634783516477,"Benthic foragers",59,57198,0.557008107655046,31859.7497416533
2015,"Yakutat","Dover Sole",23.8534335038698,"Benthic foragers",77,57198,0.309784850699607,17719.0738903161
2017,"Yakutat","Dover Sole",25.0747935843286,"Benthic foragers",68,57198,0.368746964475421,21091.5888740651
2019,"Yakutat","Dover Sole",23.2608836705081,"Benthic foragers",67,57198,0.347177368216538,19857.8511072496
2021,"Yakutat","Dover Sole",18.9568400440028,"Benthic foragers",69,57198,0.274736812231924,15714.3961860416
2023,"Yakutat","Dover Sole",18.1304806198595,"Benthic foragers",62,57198,0.292427106771927,16726.2456531407
1984,"Chirikof","Dusky Rock",25.0157428175,"Pelagic foragers",183,68054,0.13669804818306,9302.84897104997
1987,"Chirikof","Dusky Rock",13.1488504221,"Pelagic foragers",195,68054,0.0674300021646154,4588.88136731074
1990,"Chirikof","Dusky Rock",6.2498349767,"Pelagic foragers",156,68054,0.0400630447224359,2726.45044554065
1993,"Chirikof","Dusky Rock",38.7281591325,"Pelagic foragers",172,68054,0.225163715886628,15323.2915209486
1996,"Chirikof","Dusky Rock",88.6544174147,"Pelagic foragers",183,68054,0.484450368386339,32968.7853701639
1999,"Chirikof","Dusky Rock",20.4630117913,"Pelagic foragers",154,68054,0.132876699943507,9042.79093795539
2001,"Chirikof","Dusky Rock",6.06904596,"Pelagic foragers",140,68054,0.0433503282857143,2950.163241156
2003,"Chirikof","Dusky Rock",167.2514479498,"Pelagic foragers",169,68054,0.989653538164497,67349.8818862467
2005,"Chirikof","Dusky Rock",132.7388960881,"Pelagic foragers",168,68054,0.790112476714881,53770.3144903545
2007,"Chirikof","Dusky Rock",139.9082274459,"Pelagic foragers",187,68054,0.748172339282888,50916.1203775576
2009,"Chirikof","Dusky Rock",15.6423088737,"Pelagic foragers",182,68054,0.0859467520532967,5849.02026423506
2011,"Chirikof","Dusky Rock",8.1856005533,"Pelagic foragers",150,68054,0.0545706703553333,3713.75240036185
2013,"Chirikof","Dusky Rock",58.2233595218,"Pelagic foragers",123,68054,0.473360646518699,32214.0854381836
2015,"Chirikof","Dusky Rock",79.2673138544,"Pelagic foragers",172,68054,0.460856475897674,31363.1266107403
2017,"Chirikof","Dusky Rock",57.7639038349,"Pelagic foragers",115,68054,0.502294815955652,34183.171405046
2019,"Chirikof","Dusky Rock",161.8573780324,"Pelagic foragers",118,68054,1.37167269518983,93347.8135984487
2021,"Chirikof","Dusky Rock",134.5426233561,"Pelagic foragers",112,68054,1.20127342282232,81751.4615167503
2023,"Chirikof","Dusky Rock",72.6573658496,"Pelagic foragers",120,68054,0.605478048746667,41205.2031294057
1984,"Kodiak","Dusky Rock",15.6883014024,"Pelagic foragers",264,101489,0.0594253841,6031.0228069249
1987,"Kodiak","Dusky Rock",194.2225094726,"Pelagic foragers",234,101489,0.83001072424188,84236.9583925842
1990,"Kodiak","Dusky Rock",47.7921405299,"Pelagic foragers",215,101489,0.222289025720465,22559.8909313443
1993,"Kodiak","Dusky Rock",68.1473417129,"Pelagic foragers",240,101489,0.283947257137083,28817.5231795855
1996,"Kodiak","Dusky Rock",144.0104161383,"Pelagic foragers",210,101489,0.685763886372857,69597.4910640949
1999,"Kodiak","Dusky Rock",73.7808139357,"Pelagic foragers",231,101489,0.319397462925108,32415.3291148063
2001,"Kodiak","Dusky Rock",89.6813226317,"Pelagic foragers",210,101489,0.42705391729381,43341.2750122314
2003,"Kodiak","Dusky Rock",28.3520621442,"Pelagic foragers",246,101489,0.115252285139024,11696.8391664744
2005,"Kodiak","Dusky Rock",300.6860259066,"Pelagic foragers",285,101489,1.05503868739158,107074.821344684
2007,"Kodiak","Dusky Rock",74.3588786513,"Pelagic foragers",261,101489,0.284899918204215,28914.2077986275
2009,"Kodiak","Dusky Rock",154.9018126082,"Pelagic foragers",272,101489,0.569491958118382,57797.1693374765
2011,"Kodiak","Dusky Rock",143.2790823129,"Pelagic foragers",224,101489,0.639638760325447,64916.2981466692
2013,"Kodiak","Dusky Rock",142.1481584951,"Pelagic foragers",185,101489,0.768368424297838,77980.9430135633
2015,"Kodiak","Dusky Rock",70.7614746347,"Pelagic foragers",248,101489,0.285328526752823,28957.7068516172
2017,"Kodiak","Dusky Rock",46.2779419957,"Pelagic foragers",176,101489,0.262942852248295,26685.8071318273
2019,"Kodiak","Dusky Rock",74.3259829179,"Pelagic foragers",175,101489,0.424719902388,43104.3981734557
2021,"Kodiak","Dusky Rock",210.0102496787,"Pelagic foragers",175,101489,1.20005856959257,121792.74416938
2023,"Kodiak","Dusky Rock",145.7283341677,"Pelagic foragers",180,101489,0.809601856487222,82165.6828130317
1984,"Shumagin","Dusky Rock",15.8769529054,"Pelagic foragers",222,65228,0.0715178058801802,4664.96344195239
1987,"Shumagin","Dusky Rock",53.5685079273,"Pelagic foragers",172,65228,0.311444813530814,20314.9222969879
1990,"Shumagin","Dusky Rock",6.6341244987,"Pelagic foragers",135,65228,0.0491416629533333,3205.41239112003
1993,"Shumagin","Dusky Rock",20.5461331534,"Pelagic foragers",170,65228,0.120859606784706,7883.43043135279
1996,"Shumagin","Dusky Rock",17.5182089417,"Pelagic foragers",200,65228,0.0875910447085,5713.38866424604
1999,"Shumagin","Dusky Rock",10.0082311532,"Pelagic foragers",141,65228,0.0709803627886525,4629.90710397822
2001,"Shumagin","Dusky Rock",11.8544978044,"Pelagic foragers",139,65228,0.0852841568661871,5562.91498406765
2003,"Shumagin","Dusky Rock",16.9488658224,"Pelagic foragers",226,65228,0.0749949815150443,4891.77265426331
2005,"Shumagin","Dusky Rock",233.0159734449,"Pelagic foragers",174,65228,1.33917226117759,87351.5282520916
2007,"Shumagin","Dusky Rock",19.3404858026,"Pelagic foragers",198,65228,0.0976792212252525,6371.42024208077
2009,"Shumagin","Dusky Rock",13.4182781087,"Pelagic foragers",191,65228,0.0702527649670157,4582.4473532685
2011,"Shumagin","Dusky Rock",34.7937970825,"Pelagic foragers",160,65228,0.217461231765625,14184.5612256082
2013,"Shumagin","Dusky Rock",7.7080901884,"Pelagic foragers",133,65228,0.0579555653263158,3780.32561510493
2015,"Shumagin","Dusky Rock",6.0171171666,"Pelagic foragers",184,65228,0.0327017237315217,2133.0680355597
2017,"Shumagin","Dusky Rock",44.1404918581,"Pelagic foragers",123,65228,0.358865787464228,23408.0975847166
2019,"Shumagin","Dusky Rock",7.3296888958,"Pelagic foragers",121,65228,0.0605759412876033,3951.24749830779
2021,"Shumagin","Dusky Rock",6.2555624342,"Pelagic foragers",112,65228,0.0558532360196429,3643.19487908926
2023,"Shumagin","Dusky Rock",5.7069555928,"Pelagic foragers",116,65228,0.0491978930413793,3209.08016730309
1984,"Southeastern","Dusky Rock",1.1609838233,"Pelagic foragers",87,28038,0.0133446416471264,374.157062502131
1987,"Southeastern","Dusky Rock",2.3418513843,"Pelagic foragers",46,28038,0.0509098127021739,1427.40932854355
1990,"Southeastern","Dusky Rock",2.6057375731,"Pelagic foragers",68,28038,0.0383196701926471,1074.40691286144
1993,"Southeastern","Dusky Rock",8.1159442741,"Pelagic foragers",68,28038,0.119352121677941,3346.39478760611
1996,"Southeastern","Dusky Rock",8.6497757472,"Pelagic foragers",98,28038,0.0882630178285714,2474.71849387749
1999,"Southeastern","Dusky Rock",4.3355585401,"Pelagic foragers",64,28038,0.0677431021890625,1899.38109917693
2003,"Southeastern","Dusky Rock",4.0751994454,"Pelagic foragers",77,28038,0.0529246681220779,1483.90184480682
2005,"Southeastern","Dusky Rock",2.5724311118,"Pelagic foragers",89,28038,0.0289037203573034,810.402511378072
2007,"Southeastern","Dusky Rock",7.5738106924,"Pelagic foragers",61,28038,0.124160831022951,3481.2213802215
2009,"Southeastern","Dusky Rock",1.979686972,"Pelagic foragers",70,28038,0.0282812424571429,792.949476013372
2011,"Southeastern","Dusky Rock",2.119281411,"Pelagic foragers",53,28038,0.0399864417169811,1121.13985286072
2013,"Southeastern","Dusky Rock",0.280691311,"Pelagic foragers",36,28038,0.00779698086111111,218.611749383833
2015,"Southeastern","Dusky Rock",1.5408186337,"Pelagic foragers",62,28038,0.0248519134467742,696.797949220655
2017,"Southeastern","Dusky Rock",1.966333709,"Pelagic foragers",43,28038,0.0457286909069767,1282.14103564981
2019,"Southeastern","Dusky Rock",3.4808609868,"Pelagic foragers",50,28038,0.069617219736,1951.92760695797
2021,"Southeastern","Dusky Rock",2.2676147965,"Pelagic foragers",51,28038,0.0444630352254902,1246.65458165229
2023,"Southeastern","Dusky Rock",1.11326602,"Pelagic foragers",38,28038,0.0292964742105263,821.414543914737
1984,"Yakutat","Dusky Rock",33.9176741299,"Pelagic foragers",110,57198,0.30834249209,17636.5738625638
1987,"Yakutat","Dusky Rock",54.1935510198,"Pelagic foragers",109,57198,0.497188541466055,28438.1901947754
1990,"Yakutat","Dusky Rock",12.6387956361,"Pelagic foragers",134,57198,0.0943193704186567,5394.87934920633
1993,"Yakutat","Dusky Rock",11.8867430091,"Pelagic foragers",124,57198,0.0958608307185484,5483.04779543953
1996,"Yakutat","Dusky Rock",49.7900141148,"Pelagic foragers",116,57198,0.429224259610345,24550.7692011925
1999,"Yakutat","Dusky Rock",4.6427117389,"Pelagic foragers",127,57198,0.0365567853456693,2090.97500820159
2003,"Yakutat","Dusky Rock",45.559825653,"Pelagic foragers",76,57198,0.599471390171053,34288.5645750039
2005,"Yakutat","Dusky Rock",6.7948591731,"Pelagic foragers",86,57198,0.0790099903848837,4519.21343003458
