"survey","year","model","stratum_bin","species_name","species_code","haul_count","catch_count","mean_wgt_cpue","var_wgt_cpue","mean_num_cpue","var_num_cpue","stratum_biomass","biomass_var","min_biomass","max_biomass","stratum_pop","pop_var","min_pop","max_pop","area","stratum_ratio","Ni","fi"
"GOA",2009,"WGOA","Chirikof_slope","Pacific_cod",21720,23,2,28.2052339756956,379.691248494802,17.785241522233,152.766702575231,43.1064257530973,886.8602744342,0,104.866779180472,27181.4158265685,356823393.50029,0,66356.4001468932,1528.313,0.006509851639345,152831.3,1015386571.29522
"GOA",2009,"WGOA","Chirikof_slope","Pacific_cod",21720,23,2,28.2052339756956,379.691248494802,17.785241522233,152.766702575231,45.2400952928908,976.828215833432,0,110.057445039785,28526.8337772424,393021503.937461,0,69640.8902731384,1603.961,0.00683207441492381,160396.1,1118400860.21348
"GOA",2009,"WGOA","Chirikof_slope","Pacific_cod",21720,23,2,28.2052339756956,379.691248494802,17.785241522233,152.766702575231,55.0907450536685,1448.53323951799,0,134.021526848943,34738.3115936407,582809447.015235,0,84804.6076496851,1953.21,0.00831970108249099,195321,1658513072.08696
"GOA",2009,"WGOA","Chirikof_slope","Pacific_cod",21720,23,2,28.2052339756956,379.691248494802,17.785241522233,152.766702575231,86.4645550141938,3568.18526279199,0,210.34588786243,54521.5471484813,1435639875.64946,0,133100.26314656,3065.55,0.0130577150707964,306555,4085605098.26087
"GOA",2009,"WGOA","Kodiak_gully","Pacific_cod",21720,50,25,706.395424477928,29962.1786383508,336.910306787391,7023.16581007032,5588.84165949886,1875518.03661904,2836.73733309297,8340.94598590475,2665558.54248281,439623376855.953,1333127.75377747,3997989.33118815,7911.775,0.0337002181188531,791177.5,12518445552.625
"GOA",2009,"WGOA","Kodiak_gully","Pacific_cod",21720,50,25,706.395424477928,29962.1786383508,336.910306787391,7023.16581007032,4704.21207349378,1328774.90758969,2387.72447399469,7020.69967299288,2243640.71163836,311466219226.072,1122113.67881049,3365167.74446622,6659.46,0.0283659803967855,665946,8869015552.32
"GOA",2009,"WGOA","Kodiak_gully","Pacific_cod",21720,50,25,706.395424477928,29962.1786383508,336.910306787391,7023.16581007032,2266.27687348655,308392.329802108,1150.29779081646,3382.25595615664,1080884.74281359,72287482592.5314,540583.681173721,1621185.80445346,3208.227,0.0136654479778297,320822.7,2058223274.0058
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,33534.8323865964,289510598.540624,0,67088.7314184227,17240918.7223401,50318346018316.9,3252328.81872222,31229508.625958,5766.075,0.0245606055770881,576607.5,1670158111.37563
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,89582.9403660385,2065964304.01925,0,179216.814224838,46056356.446154,359074615006002,8688076.18477296,83424636.707535,15403.147,0.0656097289946641,1540314.7,11920918856.3356
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,57500.9627218502,851181976.983664,0,115034.61832983,29562379.0008854,147939555437067,5576650.45134661,53548107.5504242,9886.88,0.0421131809884541,988688,4911091519.75879
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,30592.0349995019,240928913.509019,0,61201.4634802495,15727968.5461678,41874613561212.4,2966925.72979748,28489011.3625381,5260.082,0.0224053275937515,526008.2,1389848999.17307
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,12792.7498487047,42130828.796793,0,25592.7731741356,6577005.00286091,7322542359837.04,1240686.95271834,11913323.0530035,2199.622,0.00936929338600099,219962.2,242912547.492663
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,42667.6745256853,468673215.409168,0,85359.6082873669,21936292.9889767,81457677685559.7,4138064.74080399,39734521.2371493,7336.402,0.0312494159158457,733640.2,2703929390.23236
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,63862.9483148286,1049953622.01877,0,127762.206701669,32833201.2688112,182487031294339,6193658.72649783,59472743.8111246,10980.778,0.0467726412486078,1098077.8,6058072047.08864
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,70238.5140006124,1270055843.25619,0,140516.962980249,36111005.3302823,220741864738961,6811984.04795729,65410026.6126074,12077.011,0.0514420474449525,1207701.1,7328148816.19251
"GOA",2009,"WGOA","Kodiak_shelf","Pacific_cod",21720,199,161,5815.88556975003,8707708.72184853,2990.06147549939,1513442.00420078,29229.5125917631,219945628.254427,0,58475.6439857438,15027468.9039337,38227616824775.4,2834783.39964483,27220154.4082225,5025.806,0.0214074286014252,502580.6,1268780130.43698
"GOA",2009,"WGOA","Kodiak_slope","Pacific_cod",21720,31,3,24.3044274699679,268.816533242103,8.05041034049379,26.7266623892253,39.4367042747544,707.76065065685,0,93.7688537601539,13062.70852423,70367993.1228328,0,30194.4401639976,1622.614,0.0069115268979091,162261.4,849152639.566452
"GOA",2009,"WGOA","Kodiak_slope","Pacific_cod",21720,31,3,24.3044274699679,268.816533242103,8.05041034049379,26.7266623892253,70.7688784698009,2279.13374849474,0,168.267524836067,23440.9352667293,226599299.906335,0,54183.7028657974,2911.769,0.0124026846582107,291176.9,2734676148.70032
"GOA",2009,"WGOA","Kodiak_slope","Pacific_cod",21720,31,3,24.3044274699679,268.816533242103,8.05041034049379,26.7266623892253,42.4072157045614,818.398273453397,0,100.831854002614,14046.6377264555,81367965.3208472,0,32468.7917172838,1744.835,0.00743212744060709,174483.5,981905896.25
"GOA",2009,"WGOA","Kodiak_slope","Pacific_cod",21720,31,3,24.3044274699679,268.816533242103,8.05041034049379,26.7266623892253,84.9163398735043,3281.46456713921,0,201.906016282993,28127.0308234686,326254470.178542,0,65015.6089462466,3493.863,0.0148821149713422,349386.3,3937417924.27065
"GOA",2009,"WGOA","Shumagin_gully","Pacific_cod",21720,10,9,647.847227091171,25011.056704341,382.624326476395,7823.41236883285,2750.31619872578,450766.970249515,1231.52239369389,4269.11000375767,1624361.17517946,140999076216.531,774924.696218787,2473797.65414014,4245.316,0.0180829302126839,424531.6,18022283408.256
"GOA",2009,"WGOA","Shumagin_gully","Pacific_cod",21720,10,9,647.847227091171,25011.056704341,382.624326476395,7823.41236883285,1475.95276234264,129817.053834268,660.894510857131,2291.01101382816,871710.810800235,40606534808.1108,415862.091246654,1327559.53035382,2278.242,0.00970417540027772,227824.2,5190158786.364
"GOA",2009,"WGOA","Shumagin_shelf","Pacific_cod",21720,157,155,3784.4142324093,572543.922411404,2993.78152987382,463968.096411867,31534.4565938532,39754123.072684,19080.0968518926,43988.8163358137,24946337.2420471,32215248620354.4,13734905.9224215,36157768.5616728,8332.718,0.0354932254927489,833271.8,4421726554.15694
"GOA",2009,"WGOA","Shumagin_shelf","Pacific_cod",21720,157,155,3784.4142324093,572543.922411404,2993.78152987382,463968.096411867,51775.4831574217,107166684.646179,31327.041588841,72223.9247260023,40958646.6115525,86843857261889.8,22550932.1252652,59366361.0978398,13681.241,0.0582752676658015,1368124.1,11920692723.0389
"GOA",2009,"WGOA","Shumagin_shelf","Pacific_cod",21720,157,155,3784.4142324093,572543.922411404,2993.78152987382,463968.096411867,26020.9624207272,27068125.7706891,15744.1267994994,36297.7980419551,20584711.9000816,21934992750197.2,11333490.7102607,29835933.0899026,6875.823,0.0292875789372963,687582.3,3010582604.15408
"GOA",2009,"WGOA","Shumagin_shelf","Pacific_cod",21720,157,155,3784.4142324093,572543.922411404,2993.78152987382,463968.096411867,46922.1535562399,88017159.2525122,28390.507751034,65453.7993614458,37119265.5010027,71325800923661.7,20437053.1280375,53801477.873968,12398.789,0.0528126613445955,1239878.9,9790477870.55994
"GOA",2009,"WGOA","Shumagin_shelf","Pacific_cod",21720,157,155,3784.4142324093,572543.922411404,2993.78152987382,463968.096411867,30857.1259189508,38064700.7807369,18670.2741920528,43043.9776458487,24410513.2176119,30846204230660.8,13439892.9714145,35381133.4638092,8153.739,0.0347308641593321,815373.9,4233799892.34974
"GOA",2009,"WGOA","Shumagin_slope","Pacific_cod",21720,29,7,99.083846494104,1680.46161000357,52.3857471019991,473.847292937918,276.240710749391,13061.6561101276,42.1331693463244,510.348252152457,146048.791247271,3683053722.99273,21734.7146995539,270362.867794989,2787.949,0.0118752731724851,278794.9,2679948662.54862
"GOA",2009,"WGOA","Shumagin_slope","Pacific_cod",21720,29,7,99.083846494104,1680.46161000357,52.3857471019991,473.847292937918,250.791222945073,10765.8307089861,38.251527221499,463.330918668647,132593.616875617,3035689543.46428,19732.340193725,245454.893557509,2531.101,0.0107812287104787,253110.1,2208875259.62448
"GOA",2009,"WGOA","Shumagin_slope","Pacific_cod",21720,29,7,99.083846494104,1680.46161000357,52.3857471019991,473.847292937918,198.722859780114,6759.56170137239,30.3098840188598,367.135835541369,105065.011545011,1906023913.05764,15635.5833645341,194494.439725487,2005.603,0.00854286914881,200560.3,1386848885.77207
"GOA",2009,"WGOA","Shumagin_slope","Pacific_cod",21720,29,7,99.083846494104,1680.46161000357,52.3857471019991,473.847292937918,191.947209105308,6306.47217157879,29.2764388161643,354.617979394452,101482.717000935,1778264227.34202,15102.4728251018,187862.961176768,1937.22,0.00825159165221517,193722,1293882598.13793
"GOA",2011,"WGOA","Chirikof_gully","Pacific_cod",21720,28,18,418.182880521346,10612.8732030619,225.16863544966,3613.15768295062,4643.51901444137,1308563.89224864,2296.37925129206,6990.65877759067,2500281.30960981,445501193733.837,1130769.06129516,3869793.55792445,11104.039,0.0472976716729497,1110403.9,44034490350.9289
"GOA",2011,"WGOA","Chirikof_gully","Pacific_cod",21720,28,18,418.182880521346,10612.8732030619,225.16863544966,3613.15768295062,4189.26618774353,1065065.67622238,2071.73566464463,6306.79671084244,2255690.97867807,362602111347.154,1020151.43685165,3491230.52050449,10017.785,0.0426707710428792,1001778.5,35840432616.5804
"GOA",2011,"WGOA","Chirikof_shelf","Pacific_cod",21720,110,95,4772.82869420276,1666474.09751819,3488.05219888134,1828137.15570833,37900.3262820174,105083074.618584,17583.1704278809,58217.4821361539,27698106.2795913,115277083173629,6418283.04803746,48977929.5111451,7940.852,0.0338240716463159,794085.2,5731672322.60945
"GOA",2011,"WGOA","Chirikof_shelf","Pacific_cod",21720,110,95,4772.82869420276,1666474.09751819,3488.05219888134,1828137.15570833,34851.6055883363,88857165.3767576,16168.7716402526,53534.4395364199,25470057.1287206,97477113996604.9,5901993.23562656,45038121.0218147,7302.086,0.0311032468596015,730208.6,4846584332.436
"GOA",2011,"WGOA","Chirikof_shelf","Pacific_cod",21720,110,95,4772.82869420276,1666474.09751819,3488.05219888134,1828137.15570833,51508.4245417805,194090110.295176,23896.4013251645,79120.4477583965,37643101.1869538,212918606244503,8722765.22391009,66563437.1499975,10792.012,0.0459685921732204,1079201.2,10586877435.904
"GOA",2011,"WGOA","Chirikof_shelf","Pacific_cod",21720,110,95,4772.82869420276,1666474.09751819,3488.05219888134,1828137.15570833,36916.0115019259,99695698.1381084,17126.5154005799,56705.5076032718,26978754.8104594,109367082453898,6251592.90347288,47705916.7174459,7734.619,0.0329456218568179,773461.9,5437802090.38736
"GOA",2011,"WGOA","Chirikof_shelf","Pacific_cod",21720,110,95,4772.82869420276,1666474.09751819,3488.05219888134,1828137.15570833,23915.3941055322,41840990.5787489,11095.114255178,36735.6739558863,17477715.6989183,45899945053192.1,4049985.41259264,30905445.9852439,5010.738,0.0213432464316068,501073.8,2281998499.34945
"GOA",2011,"WGOA","Chirikof_slope","Pacific_cod",21720,17,3,18.733286489085,112.667114608932,9.49239398365108,30.0935188631919,28.6303252739929,263.161156802789,0,63.0199434465265,14507.3491263357,70290654.5871218,0,32280.5338355739,1528.313,0.006509851639345,152831.3,1373812242.79941
"GOA",2011,"WGOA","Chirikof_slope","Pacific_cod",21720,17,3,18.733286489085,112.667114608932,9.49239398365108,30.0935188631919,30.0474609303192,289.857659303019,0,66.1392865927556,15225.429746411,77421321.8129622,0,33878.3464718555,1603.961,0.00683207441492381,160396.1,1513187185.97118
"GOA",2011,"WGOA","Chirikof_slope","Pacific_cod",21720,17,3,18.733286489085,112.667114608932,9.49239398365108,30.0935188631919,36.5900425033456,429.82834384147,0,80.5405592566378,18540.6388528071,114807656.326563,0,41255.071109767,1953.21,0.00831970108249099,195321,2243939563.76471
"GOA",2011,"WGOA","Chirikof_slope","Pacific_cod",21720,17,3,18.733286489085,112.667114608932,9.49239398365108,30.0935188631919,57.4278263966144,1058.8001159958,0,126.407867781337,29099.4083765816,282806756.644706,0,64749.5575184164,3065.55,0.0130577150707964,306555,5527691564.11765
"GOA",2011,"WGOA","Kodiak_gully","Pacific_cod",21720,47,32,612.877254240774,24070.5275821124,339.153840986123,8103.28882802732,4848.9469381708,1506723.16509734,2378.14471751167,7319.74915882993,2683308.88026798,507234955653.256,1249715.99238787,4116901.76814809,7911.775,0.0337002181188531,791177.5,13317545769.4415
"GOA",2011,"WGOA","Kodiak_gully","Pacific_cod",21720,47,32,612.877254240774,24070.5275821124,339.153840986123,8103.28882802732,4081.43155952626,1067489.56574932,2001.72017284115,6161.14294621138,2258581.43789345,359367954967.485,1051904.74484769,3465258.1309392,6659.46,0.0283659803967855,665946,9435165435.19149
"GOA",2011,"WGOA","Kodiak_gully","Pacific_cod",21720,47,32,612.877254240774,24070.5275821124,339.153840986123,8103.28882802732,1966.24935474112,247751.212293758,964.338355505348,2968.16035397688,1088082.50980539,83404886904.1885,506760.188340866,1669404.83126991,3208.227,0.0136654479778297,320822.7,2189619705.71042
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,8666.89412466116,1759733.00345675,6047.5766963943,11286.211552928,5119549.51060075,602766504177.988,3586559.59390089,6652539.42730062,5766.075,0.0245606055770881,576607.5,2014430720.11364
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,23152.2212658684,12557556.0551925,16155.1337518738,30149.308779863,13676057.5756579,4301376486966.34,9580920.23588241,17771194.9154333,15403.147,0.0656097289946641,1540314.7,14377668018.8521
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,14860.809507894,5173741.56385344,10369.5607649999,19352.0582507881,8778306.15546422,1772176864239.25,6149743.85829993,11406868.4526285,9886.88,0.0421131809884541,988688,5923277744.38788
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,7906.344225671,1464438.8244367,5516.88095009571,10295.8075012463,4670291.35570034,501618523409.098,3271826.59986305,6068756.11153762,5260.082,0.0224053275937515,526008.2,1676350515.84388
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,3306.21627160164,256083.923249875,2307.00827652714,4305.42426667614,1952987.73144759,87717176918.4842,1368188.13266485,2537787.33023033,2199.622,0.00936929338600099,219962.2,293012579.79297
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,11027.2272542331,2848737.59077935,7694.56758203466,14359.8869264316,6513802.41649135,975786437795.645,4563319.58530086,8464285.24768185,7336.402,0.0312494159158457,733640.2,3261253893.47297
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,16505.0299089777,6381935.75668396,11516.8632286398,21493.1965893156,9749550.02075337,2186023162825.47,6830159.97613555,12668940.0653712,10980.778,0.0467726412486078,1098077.8,7306628315.24752
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,18152.7600108164,7719783.6448029,12666.6146877551,23638.9053338777,10722867.0724141,2644280121727.35,7512028.48865069,13933705.6561774,12077.011,0.0514420474449525,1207701.1,8838440462.18006
"GOA",2011,"WGOA","Kodiak_shelf","Pacific_cod",21720,165,131,1503.08383513242,52928.0879510698,887.874249051695,18129.6131199574,7554.20775711152,1336896.0685943,5271.16751797343,9837.2479962496,4462283.7281295,457930929369.929,3126104.45170842,5798463.00455058,5025.806,0.0214074286014252,502580.6,1530329295.13551
"GOA",2011,"WGOA","Kodiak_slope","Pacific_cod",21720,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.614,0.0069115268979091,162261.4,1645385359.2225
"GOA",2011,"WGOA","Kodiak_slope","Pacific_cod",21720,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2911.769,0.0124026846582107,291176.9,5298708016.45062
"GOA",2011,"WGOA","Kodiak_slope","Pacific_cod",21720,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1744.835,0.00743212744060709,174483.5,1902606252.26562
"GOA",2011,"WGOA","Kodiak_slope","Pacific_cod",21720,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3493.863,0.0148821149713422,349386.3,7629074777.93062
"GOA",2011,"WGOA","Shumagin_gully","Pacific_cod",21720,10,6,1025.4935110467,440415.625226679,789.849894743433,272136.699512451,4353.54401034272,7937482.18560951,0,10726.8409892782,3353162.39575261,4904640255029.25,0,8363031.20396375,4245.316,0.0180829302126839,424531.6,18022283408.256
